subject_id,source_fold,step,checkpoint,eta,task_grad_norm,utility_grad_norm,grad_dot_task_G,cos_task_G,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,finite_decision_change,predicted_decision_damage_finite,protected_contribution_delta,w_norm_before
35,2,2,t2,0.05,0.06670334309762216,0.04967912545193288,-0.00246182862079321,-0.7429078768380896,0.0,0.0001227281063391067,0.0001230914310396605,0.0,0.0,0.005095483989411119,0.006708778794730813
35,2,3,t3,0.05,0.0664423636682026,0.04944844177856875,-0.0024359415462410117,-0.7414260760133291,0.0,0.00012144058944173891,0.00012179707731205059,0.0,0.0,0.005035045630181447,0.010043164028711861
35,2,4,t4,0.05,0.06618484291388647,0.049221357636698264,-0.0024105622555668023,-0.7399542828433353,0.0,0.00012017822465240635,0.00012052811277834012,0.0,0.0,0.00497608979517981,0.013364442199053056
38,2,0,t0,0.05,0.3439459304488267,0.25546865626178783,-0.0652642343322036,-0.7427581040254919,0.0,0.0031625181621106058,0.0032632117166101803,0.0,0.0,0.030571054823533107,0.0
38,2,1,t1,0.05,0.32967437782640663,0.24337890298844772,-0.058335160385860646,-0.7270465494888069,0.0,0.002826336343045577,0.0029167580192930326,0.0,0.0,0.028849123351174535,0.016328305225219556
38,2,2,t2,0.05,0.316213672547513,0.23214326360663165,-0.0521647381859341,-0.7106246088172755,0.0,0.002526998550636761,0.002608236909296705,0.0,0.0,0.02723422976951391,0.03197146344471449
38,2,3,t3,0.05,0.3035205784076462,0.22171393393812747,-0.04666967911722421,-0.6935114269360896,0.0,0.002260462785367845,0.0023334839558612104,0.02,0.0,0.0257198138530665,0.046967176560230896
38,2,4,t4,0.05,0.2915546996769849,0.21204569549088526,-0.041776106115237785,-0.675738059421367,0.0,0.0020231418893721376,0.0020888053057618893,0.009999999999999998,0.0,0.024299779992298362,0.06135110930242874
40,2,0,t0,0.05,0.2696306068280111,0.19386884108856278,-0.03758512754502243,-0.7190163100602861,0.0,0.0018494885707385222,0.0018792563772511218,0.0,0.0,0.026035777056820027,0.0
40,2,1,t1,0.05,0.2634566233223646,0.18864080126996136,-0.03541622568922655,-0.7126190623467922,0.0,0.0017432223790389278,0.0017708112844613277,0.01,0.0,0.025325172749801696,0.013353626430437993
40,2,2,t2,0.05,0.2575440947918716,0.18366732775100528,-0.03340879144678762,-0.7062804253491982,0.0,0.0016448491055840175,0.001670439572339381,0.0,0.0,0.024650213843652576,0.026402199258253392
40,2,3,t3,0.05,0.2518795848343357,0.1789341962620627,-0.03154918795145954,-0.7000060174210668,0.0,0.0015537032823042252,0.0015774593975729772,-0.01,0.01,0.02400869048090791,0.039158356014458065
40,2,4,t4,0.05,0.24645044027908042,0.1744280286611406,-0.029825034524651576,-0.6938010985405179,0.0,0.0014691805902438126,0.001491251726232579,0.0,0.0,0.0233985492788977,0.051634090927842206
41,2,0,t0,0.05,0.24597547347222828,0.19326814068991982,-0.03735257420573865,-0.7857210205036537,0.0,0.0018081603059134088,0.0018676287102869324,0.0,0.0,0.029782866884789167,0.0
41,2,1,t1,0.05,0.23529694404335988,0.18347932475359205,-0.0332700503908328,-0.770637144671469,0.0,0.0016170382286396223,0.00166350251954164,0.01,0.0,0.027460182115857264,0.012212089852940502
41,2,2,t2,0.05,0.2263917373515107,0.17553115561562252,-0.030096893381835365,-0.7573676941589669,0.0,0.0014680336764428814,0.0015048446690917683,0.01,0.0,0.02553225737881426,0.023898584885823304
41,2,3,t3,0.05,0.2188859846130213,0.16901755059068177,-0.027593942938787294,-0.7458712829381349,0.0,0.001350095885944147,0.0013796971469393648,0.0,0.0,0.0239285426961572,0.035140218016184756
41,2,4,t4,0.05,0.21248281063291571,0.163613846705611,-0.02558762963648936,-0.7360139965415481,0.0,0.0012552021218426024,0.001279381481824468,0.0,0.0,0.02259047570247072,0.04600200701190073
43,2,0,t0,0.05,0.15059763340380317,0.1335600871104967,-0.017838296868963474,-0.8868666637695714,0.0,0.0008845170638484279,0.0008919148434481738,0.0,0.0,0.02273080804935821,0.0
43,2,1,t1,0.05,0.14852272667222927,0.131505927604452,-0.017273328541995474,-0.8843772628408504,0.0,0.0008566136175230943,0.0008636664270997738,0.0,0.0,0.02232771289685103,0.007528676505173659
43,2,2,t2,0.05,0.1465132293807767,0.12952094714551182,-0.016735161582489073,-0.8818867722023477,0.0,0.0008300269809246724,0.0008367580791244537,0.0,0.0,0.021940344856688915,0.01495350318844031
43,2,3,t3,0.05,0.14456549247403533,0.1276013675209154,-0.016221985877146475,-0.8793946410206164,0.0,0.0008046686955634069,0.0008110992938573238,0.0,0.0,0.02156782266327749,0.022277696646272986
43,2,4,t4,0.05,0.14267614934180856,0.12574369770104638,-0.015732150162425452,-0.8769003308083936,0.0,0.0007804580314248188,0.0007866075081212726,0.0,0.0,0.021209328399562855,0.029504298766757635
44,2,0,t0,0.05,0.27214160159261147,0.19983203162350718,-0.03993284086277843,-0.7342941825450152,0.0,0.0019802373290593034,0.0019966420431389215,0.0,0.0,0.02248967063560989,0.0
44,2,1,t1,0.05,0.2683759451046131,0.19666406149288773,-0.03865239710419476,-0.7323315753155053,0.0,0.0019165019627281898,0.001932619855209738,0.0,0.0,0.022106248543802023,0.013126310959079998
44,2,2,t2,0.05,0.26463652821129496,0.19351879496274083,-0.037397770891777274,-0.7302518914004655,0.0,0.0018540687562077773,0.0018698885445888637,0.0,0.0,0.021721187822152085,0.026067096911603166
44,2,3,t3,0.05,0.2609254997379821,0.1903982961402469,-0.03616962909406344,-0.7280553311492852,0.0,0.0017929705408246122,0.001808481454703172,0.0,0.0,0.02133496301565524,0.038823584818255374
44,2,4,t4,0.05,0.2572450127562801,0.18730464998155372,-0.03496859261907158,-0.7257424733668177,0.0,0.001733237694482609,0.001748429630953579,0.0,0.0,0.02094805204315875,0.05139710710961164
45,2,0,t0,0.05,0.16579989733685693,0.1321888160386225,-0.0174738830856928,-0.7972788756099951,0.0,0.0008593645511357773,0.00087369415428464,0.0,0.0,0.022247935658385187,0.0
45,2,1,t1,0.05,0.16204380699031426,0.1282011822305513,-0.016393879435088302,-0.7891454555654728,0.0,0.0008066197835018274,0.0008196939717544151,0.0,0.0,0.021569443690298794,0.008213093496792898
45,2,2,t2,0.05,0.15851521518464604,0.12445846332077606,-0.015409225169237557,-0.7810614299545884,0.0,0.0007585015826840624,0.0007704612584618778,0.0,0.0,0.020929695267593466,0.016242636174593192
45,2,3,t3,0.05,0.15519403430849046,0.12093982289842366,-0.01450916409369301,-0.7730326012658316,0.0,0.0007144908766966995,0.0007254582046846505,0.0,0.0,0.020325485530905102,0.024099096167057476
45,2,4,t4,0.05,0.15206231271667836,0.11762655029824085,-0.013684370777265637,-0.7650637736231312,0.0,0.0006741373397911032,0.0006842185388632819,0.0,0.0,0.01975393868173063,0.031792063628489554
46,2,0,t0,0.05,0.4029581084835126,0.3372102938139188,-0.11371078225406966,-0.8368370356573754,0.0,0.005416464212350258,0.005685539112703484,0.0,0.0,0.061980799836731236,0.0
46,2,1,t1,0.05,0.37425861779646097,0.30928020840383663,-0.09442859890160175,-0.8157922395357118,0.0,0.004498479530092359,0.004721429945080088,0.01,0.0,0.056173502137221394,0.019510565015267066
46,2,2,t2,0.05,0.34855553245399756,0.284409784713837,-0.07857905423862513,-0.7926660168709251,0.0,0.003744359452357293,0.0039289527119312564,-0.01,0.01,0.05088357432105334,0.037626717236800264
46,2,3,t3,0.05,0.3256048868165322,0.26236775885569824,-0.06557013703519585,-0.7675464379589582,0.0,0.0031257327873924767,0.0032785068517597925,0.01,0.0,0.04607280985948889,0.05448591134292194
46,2,4,t4,0.05,0.30517006857358614,0.24292907777289718,-0.05490521607274693,-0.7406143279492472,0.0,0.002618821797526205,0.002745260803637347,0.0,0.0,0.04170453629406412,0.0702141039779909
47,2,0,t0,0.05,0.251279098256727,0.18737002646697518,-0.03510752681823503,-0.7456648323338281,0.0,0.001714462035870376,0.0017553763409117514,0.0,0.0,0.031677397029653484,0.0
47,2,1,t1,0.05,0.24310617977381024,0.1804714344008502,-0.03224257112459674,-0.7348946717708746,0.0,0.001575217614308691,0.0016121285562298371,0.0,0.0,0.030460327822138,0.012558953365523835
47,2,2,t2,0.05,0.23542375397580495,0.1740309791892482,-0.029665541276270514,-0.7240612848008041,0.0,0.0014499140821970236,0.0014832770638135257,0.0,0.0,0.029325219790831823,0.02470942349672248
47,2,3,t3,0.05,0.22819385339136453,0.16801205715722298,-0.027343040723510674,-0.7131851710214143,0.0,0.0013369389635529694,0.0013671520361755339,0.0,0.0,0.028265084530739212,0.03647559401001194
47,2,4,t4,0.05,0.22138175328759144,0.1623812751396896,-0.025245959538004525,-0.7022859676872848,0.0,0.0012348863147220585,0.0012622979769002264,0.0,0.0,0.027273633237600223,0.04787979491136586
48,2,0,t0,0.05,0.344926006610655,0.26493907165982616,-0.07019271169197058,-0.7681039921329038,0.0,0.0034193433751151803,0.0035096355845985294,0.0,0.0,0.03496434921910369,0.0
48,2,1,t1,0.05,0.3321498592661866,0.2535045989168111,-0.06369794971703105,-0.7564939983549192,0.0,0.003101691122909478,0.0031848974858515525,0.0,0.0,0.03337008791845155,0.016730801017044328
48,2,2,t2,0.05,0.31990193885304313,0.2425638797352015,-0.05774085190238612,-0.7441151187054234,0.0,0.00281049545604406,0.002887042595119306,0.0,0.0,0.031823954909641475,0.03285135673738625
48,2,3,t3,0.05,0.3081779177392168,0.23211812822726274,-0.05228752764492088,-0.7309496630489265,0.0,0.0025440672312363466,0.002614376382246044,0.0,0.0,0.030326924892786003,0.0483856348556179
48,2,4,t4,0.05,0.29697164953787336,0.222166663528248,-0.0473046752154758,-0.716985074514093,0.0,0.0023007500779319567,0.0023652337607737903,0.02,0.0,0.028879679349669063,0.06335736983790188
49,2,0,t0,0.05,0.23957397916344403,0.2082757180367987,-0.04337877472374409,-0.8693585047229003,0.0,0.0021307699373042666,0.0021689387361872045,0.0,0.0,0.03451507459509213,0.0
49,2,1,t1,0.05,0.23275115291911155,0.20191844229454226,-0.04058016639156184,-0.863467315291543,0.0,0.0019941588519052367,0.002029008319578092,0.0,0.0,0.033454639756353204,0.011869191652126734
49,2,2,t2,0.05,0.22632422993327203,0.19595249028707148,-0.03802975932496596,-0.8575148319411778,0.0,0.0018695887177066217,0.001901487966248298,0.0,0.0,0.03245882673723399,0.02340244052136863
49,2,3,t3,0.05,0.22026026562298,0.1903452790163934,-0.03569978090432652,-0.8515049534984136,0.0,0.001755720458683968,0.001784989045216326,0.0,0.0,0.0315220120970936,0.034618952432427214
49,2,4,t4,0.05,0.21452983218701918,0.18506771662648555,-0.033566190163379334,-0.8454415378647906,0.0,0.001651393888821573,0.0016783095081689668,0.01,0.0,0.03063919271370205,0.045536335364201035
5,2,0,t0,0.05,0.13458683926265919,0.12005660033289825,-0.014413587283493264,-0.8920376367348396,0.0,0.0007141354765394792,0.0007206793641746632,0.0,0.0,0.021577478687050115,0.0
5,2,1,t1,0.05,0.132519881023828,0.11819933557454698,-0.01393341003359806,-0.8895309593199243,0.0,0.0006904219007045354,0.0006966705016799031,0.0,0.0,0.021213235924876707,0.006729176771144939
5,2,2,t2,0.05,0.13051446280161777,0.11640227912217246,-0.013475529578330463,-0.8870037008972924,0.0,0.0006678055264338484,0.0006737764789165233,0.0,0.0,0.020861983717819346,0.013354918213400119
5,2,3,t3,0.05,0.12856783696271398,0.11466264538711549,-0.013038595506211975,-0.8844559814850621,0.0,0.0006462201928758848,0.0006519297753105988,0.0,0.0,0.020523042353805143,0.0198802630206743
5,2,4,t4,0.05,0.12667743514089969,0.11297783400425526,-0.01262136196735689,-0.8818879586652618,0.0,0.000625604836460264,0.0006310680983678445,0.0,0.0,0.02019577882173902,0.026308115603137925
50,2,0,t0,0.05,0.6016071391127397,0.5118727843554076,-0.26201374736375804,-0.8508422431425671,0.0,0.01251469923009274,0.013100687368187904,0.01,0.0,0.07378842961675709,0.0
50,2,1,t1,0.05,0.5601419851830596,0.4725433162761748,-0.22010505439700528,-0.8315536001854598,0.0,0.010498667551566365,0.011005252719850265,0.01,0.0,0.06784043086591192,0.029031171145796206
50,2,2,t2,0.05,0.5216076308193083,0.4362640637548184,-0.18421096908649998,-0.8095097641251651,0.0,0.00877575540081088,0.009210548454324998,0.009999999999999998,0.0,0.062270603291751464,0.056063302591090505
50,2,3,t3,0.05,0.4860379654179078,0.40308748972631486,-0.15370485592146735,-0.7845453491956085,0.0,0.007314313420972496,0.007685242796073368,0.020000000000000004,0.0,0.05708401716677952,0.08123188767593321
50,2,4,t4,0.05,0.45340229638461244,0.37300115055728456,-0.12794958915925023,-0.7565627997819274,0.0,0.0060825918738849905,0.006397479457962512,0.009999999999999995,0.0,0.05227728347030691,0.1046737459976186
52,2,0,t0,0.05,0.19602705865675882,0.1136445340623126,-0.012915080122240146,-0.579738755596799,0.0,0.0006374340607593065,0.0006457540061120073,0.0,0.0,0.013745199134825158,0.0
52,2,1,t1,0.05,0.19372787705001493,0.1108824536765784,-0.012277733714996675,-0.5715616229851225,0.0,0.000606134635541683,0.0006138866857498338,0.0,0.0,0.013346295265531199,0.009673998254485817
52,2,2,t2,0.05,0.1915233865900576,0.1082472532510076,-0.01168389885842652,-0.5635713173653275,0.0,0.0005769641729902741,0.0005841949429213261,0.0,0.0,0.012965160917906959,0.019236410122402212
52,2,3,t3,0.05,0.18940706279255975,0.10573217988962656,-0.011130013441353935,-0.5557661816095664,0.0,0.0005497487728095274,0.0005565006720676968,0.0,0.0,0.012600820511701319,0.028691481513569764
52,2,4,t4,0.05,0.18737285539631612,0.10333087898674038,-0.010612837233206874,-0.5481437674806706,0.0,0.000524330224477676,0.0005306418616603438,0.01,0.0,0.012252361249661683,0.03804318180815759
53,2,0,t0,0.05,0.18694441974132095,0.13827525863482,-0.019120047150526367,-0.7396594417439173,0.0,0.0009416329482324071,0.0009560023575263184,0.0,0.0,0.022483814831972388,0.0
53,2,1,t1,0.05,0.18319142273887165,0.13469640090991988,-0.018067408691176057,-0.7322081616044579,0.0,0.0008900968026859524,0.0009033704345588029,0.0,0.0,0.02183636471872116,0.0093412597212788
53,2,2,t2,0.05,0.17962622728022923,0.13130457005798213,-0.017095766723201906,-0.7248344203356948,0.0,0.0008425090520793599,0.0008547883361600954,0.0,0.0,0.02122183948369645,0.01849451493515428
53,2,3,t3,0.05,0.17623614843340105,0.1280870019326798,-0.016197536775763577,-0.7175443165739077,0.0,0.0007985014873180263,0.0008098768387881788,0.0,0.0,0.020637960724146337,0.027468917268436328
53,2,4,t4,0.05,0.17300954503669072,0.12503199643191065,-0.015365964554215057,-0.7103434764861358,0.0,0.0007577460313401285,0.0007682982277107529,0.0,0.0,0.020082648895978022,0.03627301128358166
6,2,0,t0,0.05,0.17235422279161755,0.12798462947156913,-0.016380065380974865,-0.742567077142561,0.0,0.0008084528856429629,0.0008190032690487434,0.0,0.0,0.01874366984974506,0.0
6,2,1,t1,0.05,0.16918289994837923,0.12548157713505767,-0.015646889634266886,-0.737040548319076,0.0,0.0007723739888720327,0.0007823444817133444,0.0,0.0,0.01836744144889652,0.00846161034307078
6,2,2,t2,0.05,0.16612014837189587,0.12307758354463702,-0.01495611320972187,-0.731504934739591,0.0,0.0007383716541132512,0.0007478056604860936,0.0,0.0,0.0180089893059336,0.016769139356877672
6,2,3,t3,0.05,0.16315991480611858,0.12076671097499352,-0.014304503113335717,-0.7259585886424987,0.0,0.0007062884428733762,0.0007152251556667859,0.0,0.0,0.017667113185896387,0.02492775886560761
6,2,4,t4,0.05,0.16029663668255884,0.11854352594652241,-0.013689141004734317,-0.7204000222255306,0.0,0.000675982159470831,0.0006844570502367159,0.0,0.0,0.0173407154706475,0.03294235424443162
7,2,0,t0,0.05,0.8941136513362924,0.8105318525910093,-0.6569618840646141,-0.9065199264046284,0.0,0.03172496324610008,0.032848094203230704,0.03,0.0,0.17565575210433718,0.0
7,2,1,t1,0.05,0.8412433535680225,0.7607041934971751,-0.5734175485842483,-0.8960526252786992,0.0,0.027550924646895125,0.028670877429212416,0.0,0.0,0.1649221678964823,0.04381604153059024
7,2,2,t2,0.05,0.7854710487474463,0.7083885780530225,-0.4910101998112685,-0.8824472900252394,0.0,0.023460350384593487,0.024550509990563425,0.0,0.0,0.15346552185160567,0.08505461031788789
7,2,3,t3,0.05,0.7275930774159354,0.6544925486869916,-0.4117855288889466,-0.8647245846255165,0.0,0.019556796476820626,0.02058927644444733,0.0,0.0,0.14144399978017969,0.12356417434325179
7,2,4,t4,0.05,0.6686772001918215,0.6002144259299227,-0.33779474610730437,-0.841646913246786,0.0,0.01594020011134467,0.016889737305365218,0.020000000000000004,0.0,0.1290718540284852,0.15923068305329924
8,2,0,t0,0.05,0.39016125368992655,0.29494940113506213,-0.08699514922993194,-0.7559678792170436,0.0,0.004024511374504991,0.004349757461496597,0.0,0.0,0.0569254801052413,0.0
8,2,1,t1,0.05,0.35145303012738527,0.26228721472164473,-0.06573081306293474,-0.7130574864511358,0.0,0.0030363978131239533,0.0032865406531467373,0.0,0.0,0.049728700184813054,0.01932017535676246
8,2,2,t2,0.05,0.31813775983419057,0.23482909955618572,-0.049654940101632544,-0.664653464306051,0.0,0.002290131115070343,0.0024827470050816274,0.0,0.0,0.0434456141116126,0.03673137883869215
8,2,3,t3,0.05,0.2895241069715368,0.21195356077136357,-0.03751596966242395,-0.6113510430188155,0.0,0.0017272449137145096,0.0018757984831211977,0.01,0.0,0.03796406260767085,0.05249096631026175
8,2,4,t4,0.05,0.2649970952739809,0.1930894704726085,-0.02836128553241351,-0.5542760614365098,0.0,0.0013032724994106182,0.0014180642766206755,0.019999999999999997,0.0,0.033184744886794015,0.06682199000752326
9,2,0,t0,0.05,0.16422076108945075,0.12123119692420126,-0.01469700310767447,-0.7382205223403936,0.0,0.0007245642659715334,0.0007348501553837236,0.0,0.0,0.017051130501087027,0.0
9,2,1,t1,0.05,0.16109492812743767,0.11864625204459071,-0.013982251627094534,-0.7315449138391564,0.0,0.0006894853947436441,0.0006991125813547267,0.0,0.0,0.016711622085653955,0.00813253016655684
9,2,2,t2,0.05,0.1580982356168443,0.11618223806928789,-0.013315016841832355,-0.7248943624445264,0.0,0.0006567310025663714,0.0006657508420916178,0.0,0.0,0.01638788691089476,0.016112694141751902
9,2,3,t3,0.05,0.15522362100725562,0.11383216964293631,-0.0126915104207838,-0.7182741568600395,0.0,0.0006261163322853619,0.00063457552103919,0.01,0.0,0.016078921837311723,0.02394656411507843
9,2,4,t4,0.05,0.15246449048754138,0.11158952667404887,-0.012108291933680114,-0.7116893810585998,0.0,0.0005974735418554367,0.0006054145966840058,0.0,0.0,0.015783799185855873,0.03163988300396531
1,3,0,t0,0.05,0.2513459804151461,0.181853481126654,-0.03307068859788234,-0.7235183989833482,0.0,0.0016274568401156708,0.0016535344298941172,0.0,0.0,0.01782411379314733,0.0
1,3,1,t1,0.05,0.24619088342815693,0.17717953657303928,-0.03120605870677453,-0.715407178235093,0.0,0.0015358540167428325,0.0015603029353387266,0.0,0.0,0.01728841366749184,0.012384618856311114
1,3,2,t2,0.05,0.24122999185547359,0.17271049417864934,-0.029464673753758157,-0.707215065202831,0.0,0.0014503025641934286,0.001473233687687908,0.01,0.0,0.01677639903694987,0.02450786233641653
1,3,3,t3,0.05,0.23645501706763003,0.16843833933313518,-0.027837835948462616,-0.6989496277146764,0.0,0.001370375167668858,0.001391891797423131,0.0,0.0,0.016286955733146286,0.03637916882167451
1,3,4,t4,0.05,0.2318579517698883,0.16435523536519905,-0.026317452658444516,-0.6906184855354373,0.0,0.001295674344387182,0.001315872632922226,0.0,0.0,0.015819016448231527,0.04800760187458882
10,3,0,t0,0.05,0.22627381278936745,0.1291202548465724,-0.01667204021164382,-0.5706370041704242,0.0,0.0008088539217391832,0.0008336020105821911,0.0,0.0,0.017208360026367553,0.0
10,3,1,t1,0.05,0.21909404680077532,0.12354239258951737,-0.015014100983511056,-0.554692874622885,0.0,0.0007291060309867481,0.0007507050491755529,0.0,0.0,0.016449264508333297,0.011312643979938843
10,3,2,t2,0.05,0.21249716797013302,0.11848790282880697,-0.013579697721330278,-0.539340174289274,0.0,0.0006601255771744863,0.000678984886066514,0.01,0.0,0.01575047812612277,0.022265198456888714
10,3,3,t3,0.05,0.20643446594641487,0.11391559471663469,-0.01233867463070339,-0.5246901817151638,0.0,0.0006004585965339038,0.0006169337315351695,0.0,0.0,0.015107245536850646,0.03288441031795063
10,3,4,t4,0.05,0.2008604148394419,0.1097863758556178,-0.011264924200643695,-0.5108404427833036,0.0,0.0005488464074641652,0.0005632462100321848,0.0,0.0,0.014515153821334281,0.04319488565970458
11,3,0,t0,0.05,0.4709877837250687,0.40927768550656546,-0.1675082238536113,-0.8689772397865481,0.0,0.007933273275680164,0.008375411192680565,0.0,0.0,0.0694893727050643,0.0
11,3,1,t1,0.05,0.4321566925734156,0.3720836784899216,-0.13613826727364642,-0.8466391139669205,0.0,0.0064422875662134005,0.006806913363682322,0.02,0.0,0.06287430567431965,0.022957951873023415
11,3,2,t2,0.05,0.3972603890966897,0.3388497720833923,-0.11048471043320383,-0.8207666244427395,0.0,0.005224494030347027,0.005524235521660192,0.0,0.0,0.05682572511640463,0.04402892692848823
11,3,3,t3,0.05,0.3660439625997056,0.30936329032807647,-0.08958959696960507,-0.7911439625511019,0.0,0.004233743682308222,0.004479479848480254,0.009999999999999998,0.0,0.05131197513785393,0.06339640187412961
11,3,4,t4,0.05,0.33824501070728874,0.28340171879103276,-0.07263178345370842,-0.7576921431400185,0.0,0.0034305779868549213,0.0036315891726854213,0.0,0.0,0.04629941690663014,0.08123114110864861
14,3,0,t0,0.05,0.2922395001588856,0.21751410292347037,-0.047312384970602014,-0.7443007142658942,0.0,0.0023180841081097414,0.002365619248530101,0.03,0.0,0.022893914992964077,0.0
14,3,1,t1,0.05,0.28475793375373887,0.21001032133472497,-0.04384582649370202,-0.7331818677130196,0.0,0.002148457505625201,0.002192291324685101,-0.009999999999999998,0.009999999999999998,0.021996372144794846,0.01461089811806773
14,3,2,t2,0.05,0.27763721320176193,0.20288686853149518,-0.04065989964028665,-0.7218294712407074,0.0,0.0019925544726839828,0.0020329949820143325,0.009999999999999998,0.0,0.021140672850796897,0.028846691141492086
14,3,3,t3,0.05,0.27085929854698604,0.19612563498690183,-0.03773064502584221,-0.710257839384825,0.0,0.0018492016407388734,0.0018865322512921106,0.0,0.0,0.020324776365161917,0.04272443086392022
14,3,4,t4,0.05,0.2644066603218325,0.18970897298301306,-0.03503606895108075,-0.698481683818869,0.0,0.0017173225162345762,0.0017518034475540378,0.0,0.0,0.019546710818049318,0.056260341181486734
15,3,0,t0,0.05,0.10702179838678447,0.09134558691230692,-0.00834401624835382,-0.8535223183539218,0.0,0.0004132152319739693,0.000417200812417691,0.0,0.0,0.01600585769611486,0.0
15,3,1,t1,0.05,0.10539830785749842,0.08986049519632948,-0.008051911068973147,-0.850150990318812,0.0,0.00039880829475486684,0.00040259555344865735,0.0,0.0,0.015722310470701523,0.005150160977252606
15,3,2,t2,0.05,0.10382880272813393,0.08842854103336786,-0.007774625777083166,-0.8467763405840042,0.0,0.00038512953413235435,0.00038873128885415833,0.0,0.0,0.015448940060683841,0.010220807249252886
15,3,3,t3,0.05,0.1023106513434506,0.08704712338835563,-0.007511193597293801,-0.8433992198007508,0.0,0.0003721316197418528,0.00037555967986469007,0.0,0.0,0.015185233330214057,0.01521456510530083
15,3,4,t4,0.05,0.10084138658163803,0.08571380380230072,-0.007260724176663661,-0.8400204504900083,0.0,0.0003597709495064966,0.00036303620883318307,0.0,0.0,0.014930710169775499,0.020133933777096373
16,3,0,t0,0.05,0.24738532430426416,0.1308265906952525,-0.01711559683294314,-0.5288371516799806,0.0,0.0008426949765828473,0.000855779841647157,0.0,0.0,0.013842453977403132,0.0
16,3,1,t1,0.05,0.2434542223938662,0.12722981408889633,-0.01613767254426142,-0.5209961989090768,0.0,0.0007947553519551676,0.000806883627213071,0.0,0.0,0.013445529264507504,0.01235864093426445
16,3,2,t2,0.05,0.2396600934165863,0.12379833256586152,-0.015231152222033455,-0.513360078469668,0.0,0.0007503177911596381,0.0007615576111016728,0.0,0.0,0.013067098388215983,0.02452093609195924
16,3,3,t3,0.05,0.2359966449026842,0.12052592774620799,-0.014390831620377086,-0.5059404785054019,0.0,0.0007091267624378395,0.0007195415810188543,0.0,0.0,0.01270643892284267,0.03649335567541134
16,3,4,t4,0.05,0.23245784323927965,0.1174065096450371,-0.013611871458207506,-0.4987481512418935,0.0,0.0006709447062541729,0.0006805935729103753,0.01,0.0,0.012362843709424011,0.048282089165396384
19,3,0,t0,0.05,0.32477587460919843,0.2472596531016628,-0.06113733605195469,-0.7613238594422356,0.0,0.002985237001220664,0.003056866802597735,0.0,0.0,0.028985137880503293,0.0
19,3,1,t1,0.05,0.3143516169497251,0.23820218695286782,-0.05613471218539285,-0.7496697711858117,0.0,0.0027408295958448736,0.002806735609269643,0.01,0.0,0.02790050056821523,0.015761202463860757
19,3,2,t2,0.05,0.30439802142638095,0.22961481199825956,-0.05155380090114052,-0.737596593851641,0.0,0.0025170587123734267,0.0025776900450570264,0.0,0.0,0.02687624944299445,0.03101637237875978
19,3,3,t3,0.05,0.2948970623738703,0.2214788131551827,-0.04735994013137867,-0.7251175964727414,0.0,0.002312221318760632,0.0023679970065689335,-0.01,0.01,0.02590911682544622,0.045787875410014535
19,3,4,t4,0.05,0.28583064025504623,0.21377549509148994,-0.04352095906563905,-0.7122487294348359,0.0,0.002124737763485429,0.0021760479532819525,0.0,0.0,0.024995981921047947,0.06009724423729807
2,3,0,t0,0.05,0.18360697315597627,0.13819838361621703,-0.019098793234135082,-0.7526856239532634,0.0,0.00094303351380845,0.0009549396617067542,0.0,0.0,0.018752362670762412,0.0
2,3,1,t1,0.05,0.180457607662408,0.13520221856925102,-0.01822106880565635,-0.7468177927688593,0.0,0.0008999998886189964,0.0009110534402828176,0.0,0.0,0.018278011328872648,0.009152301501318088
2,3,2,t2,0.05,0.17745602038698183,0.13236796434086004,-0.017407253719021437,-0.741065246365226,0.0,0.0008600765648185682,0.0008703626859510719,0.0,0.0,0.017829601562462438,0.018148461896795042
2,3,3,t3,0.05,0.17459036252214882,0.12968201571669882,-0.016650887732756407,-0.7354229552935826,0.0,0.0008229513920463838,0.0008325443866378205,0.0,0.0,0.017404991630642422,0.02699547713685211
2,3,4,t4,0.05,0.17185010935400608,0.12713227251424833,-0.015946338609654498,-0.7298862126630355,0.0,0.000788351984388036,0.0007973169304827249,0.0,0.0,0.017002268221884456,0.03569981677537386
20,3,0,t0,0.05,0.32277782298880836,0.261460272785604,-0.06836147424512246,-0.810031616743417,0.0,0.003352797025074794,0.0034180737122561228,0.01,0.0,0.037274462197824966,0.0
20,3,1,t1,0.05,0.31379174535564724,0.25252885192461166,-0.06349573583610972,-0.801294176720099,0.0,0.0031129330097191543,0.0031747867918054864,0.0,0.0,0.03604049471843595,0.016054531984489074
20,3,2,t2,0.05,0.3050302093955575,0.24381099970985437,-0.058901275594867346,-0.7920060401143234,0.0,0.0028866519468097596,0.0029450637797433675,0.03,0.0,0.034819957644101215,0.03166021471479164
20,3,3,t3,0.05,0.2965122439984294,0.23532825437796046,-0.05457765462014847,-0.7821645014045773,0.0,0.002673896130081621,0.0027288827310074236,0.0,0.0,0.033615947559791845,0.04682717027012753
20,3,4,t4,0.05,0.2882537449527129,0.22709927686998252,-0.0505218215279749,-0.7717705891959558,0.0,0.0024744808690557174,0.0025260910763987452,0.0,0.0,0.03243125626042964,0.0615664455799024
21,3,0,t0,0.05,0.3965386048588611,0.27379459267058126,-0.07496347897564959,-0.690461317252602,0.0,0.0036324227632584527,0.0037481739487824797,0.0,0.0,0.035451578069075,0.0
