Model,Task,fold,seed,status,checkpoint_sha256,normalizer_sha256,split_sha256,peeh_cell_sha256,q_cache_path,q_cache_sha256,transform_sha256,stored_active_rank,recovered_active_rank,protected_rank,recovery_checksum,reason
TeCh,OpenBMI_MI,4,0,RECOVERY_OK,5deeb11bb05a5d4b83d4e21bad62b231a8f82bf6fb5593dfaac26c7442c7f2f2,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,69afb88f70454c1f9ac38d26881a3154ed472dfa67196e42839ca587d5d43e28,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_mi\fold4_seed0.npz,f0d2b515580224d66753bc07d46cd74a9fe1105fae9c36238c4f3b31fcb7c139,64eb998bd6ce0402edaeab47b5e7c8a67c96c64bc97e4e53144939cf51c402bf,17,17,4,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_ERP,0,0,RECOVERY_OK,6961768d3769a3c22d604e4cab23ad0aea13f7d59fe6003ad6849581d1bdbab7,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,bdaa4be51eb272359cd7439cef88ac8f4c54911aa11ec0ffe7f1c8bd5279afd3,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_erp\fold0_seed0.npz,5660d1b2d0bab33abfe0258662c748a200e0e9850456e5f892fbe39101e6e5da,e8350042971413bf970cd643a9277f66598d220b294fdfb29177d649c3cbc938,20,20,8,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_ERP,1,0,RECOVERY_OK,b6049e80ca8e6810295083cac53fed3a4083609844378191b6f9843794a479d0,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,d1b5ec1302c2fb3e9ca552913c01d80f9612a01a3eb62cd1d6a3ccf9ee848725,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_erp\fold1_seed0.npz,004e830e76d37c9c6eaa9195c2a909b222e705689454c42a1cc26abf40fefbd6,3b57acb257af4ee9c2ebfc720e23d93cb4942b911460a3075b77b4a2256b6dbe,20,20,8,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_ERP,2,0,RECOVERY_OK,2ebb1c04e6fd13051cd7b64b88c096120d5d40b70763f4ddd43172d1d6f4c6bc,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8d82f6109f8bee7c20d3c107c9e0299ec83f3449cc5fd27e01f9df3f274ddc61,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_erp\fold2_seed0.npz,7834783721e91cbdf868c8d7f913b64dd8e0b2e0299d8cfedb490dd773be7bef,663212daa6a518663b07578d5a0f41d37a28b74eb5a0f2afb486b227f18aa5e2,20,20,4,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_ERP,3,0,RECOVERY_OK,2926c04c8ba5cc8ea3bdbb903025f10625b6f7115c1d131bccda3d706b2d9777,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,b2d4f94096c9f95631410a8ec777e96f1b87f3e38d02feccd18e7838732545f5,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_erp\fold3_seed0.npz,741d59ae712517a00292ca908a866462b05c0f5d68ab7d863c1a5dcb7f1386d9,d2b6ea9cac5917c4e50a9dd5b1bfa60f1ac001df9db1dc505efd5bc23a248cc1,20,20,7,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_ERP,4,0,RECOVERY_OK,7dd09e2d073478c5125669106fb3bd9cf8fcda2e5b1f45c08f31a67fc219496c,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,c323b5d9c8fe0d56411e6291fe6ebd9649c465b66528576228bd9450b46a0da9,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_erp\fold4_seed0.npz,0536e0b86ba65415dc2b2d5bdbd622d9221baf08ea2f0137f19d3e3f8ac68349,267acef0405b29452d49b8eb3a619bd4d20ee3c326b7beb0a8a180b1bdff48e4,20,20,8,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_SSVEP,0,0,RECOVERY_OK,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,aa2bea2de8c0882d7e9f2b510347381d5ed386f37f99558a1626ea9218e5c020,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_ssvep\fold0_seed0.npz,ea0198e2bcf2d55694bffa044f4a31a3e5ccd537c1ff3d0d34078964932d79bc,90dd824f8218e58e0fe072f51e4f72a25d552f8a9c369393e059437bab55a914,20,20,4,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_SSVEP,1,0,RECOVERY_OK,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,df7d9f031cf3b2189a859f5a2d2862a3144f227c4f459e63ae9eab51bae4e0ba,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_ssvep\fold1_seed0.npz,2c91016018ff83a68c6095bc9658ff4f1b80b85409a779210a5b78bbf51a5306,5c1e0fe508b2c47001aff8b5c2a7f22418921343f53c12bd6745ff627ca12bc1,20,20,12,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_SSVEP,2,0,RECOVERY_OK,4f5ccf5e1311d3552497dae2e7cd814d58c272fbd0f9de1213830998d9b0d75b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,6b03f3c2cc288bfd007ebc2da527e247242422c6134426e9b897b79ea5ada281,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_ssvep\fold2_seed0.npz,884c64c7f21ca70495ae7100981f72467671825247c3d118f01acdf0f3db1415,93e41de039fd73f6c0be2105ae66d3b0a51483ddcfa1ecf96d0cec1f882b8e96,20,20,4,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_SSVEP,3,0,RECOVERY_OK,18f395e37712d4a78cdb6e575542110c6176c19f552b1d13400c45d2ba288620,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,7c3f2db3e9d54369bc45b8f49b0ce4c855dfa2d8efb52e28e5df271b7d7e7989,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_ssvep\fold3_seed0.npz,5e03c5cd68498e9d0f198853f807982a45c0a0ffe645f160c08599650401a56a,60ef5086ad6f8d87dafc699f19e7fd402cb88b4956237e93dc156c54a2d8e0a4,20,20,8,NOT_RUN_OPTIONAL,
TeCh,OpenBMI_SSVEP,4,0,RECOVERY_OK,2260cbb5eb4f26163d7dfecaaf67cfe9e092f1bcbf716f411ae45654d15b2633,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,def63169033a36676ffe304ae5bb2742ab3c88b3852b2036cd6829bec0a32ce1,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\openbmi_ssvep\fold4_seed0.npz,054aaaf37bc6cadda10395eee4c6c2d01922f74571de61f4b62b8434f061ed7c,3b207450061a0a7fb6f9ad852861a54a3f457c8d1185040cc99fa6676ce06a65,20,20,8,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,0,0,RECOVERY_OK,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,5736331198c418efb960db5d046bb6f301ff8ead3f4bd95c7dcb37a271f305c1,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold0_seed0.npz,64760a92872606e55d7690578c95704991122b86597789e168d07f7b17326d70,8502325bdeb0942770db1bedcf890ab3c0ee374d86556b22530b36ba77874b82,7,7,4,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,1,0,RECOVERY_OK,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,b6fc7d031bf1f6be61d2b4ead1fd0ad75b026add2312dce68bff7c6b56471d29,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold1_seed0.npz,623cf420a983670373316f4f819f9e917fe960689eeed795cc808cdf656a6eff,86070810f6ac6f019a4cb187f516a815ff5c122bde5a8257134d2c48a50e2d55,20,20,4,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,2,0,RECOVERY_OK,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,03272b1be3eab5c03842b25970dcdc9862368ca5ddeecf32909d29b5172de247,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold2_seed0.npz,4c9f27553811c6e23dd57115724ef58c8e9da73f9fd8d9cb19842e80a41f5d45,3cc0440879806f52f01c145b63b5e1700cbc03ab7a20286ec30099384d2217d1,20,20,8,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,3,0,RECOVERY_OK,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,9eece5ea80e14ffc4578163cd39bdf6a4fe46eec0bda571b02372d261c2f0eef,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold3_seed0.npz,ca1b542db8b8113c73cb079f05d798b5604344c50ebfa16f16d95e5485994d24,c5749120f7d0319c7addf772a8031bc3f19c2f673b9e20e28fd7ae0d7e7e856a,7,7,4,NOT_RUN_OPTIONAL,
TeCh,WBCIC_MI,4,0,RECOVERY_OK,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0edbfcdb726063f223d2afcf0373bd59dcdaa109e383e2c4449195d297385f37,D:\nips-temp\TotalP\P1\crossbackbone_pswa_runtime\q_cache\tech\wbcic_mi\fold4_seed0.npz,fab949672a1dd62d74301ad1f12b3d87e19cd85c8e6a892db1c007c0dc4a6b78,370c7489610e047b6d7ef3de41fcd2b633dd759af9be32e11261ee186e390ac7,20,20,4,NOT_RUN_OPTIONAL,
