task,seed,fold,subject_id,B0_BA,candidate_BA,policy_BA,oracle_BA,policy_delta_vs_B0_pp,policy_delta_vs_candidate_pp,oracle_headroom_pp,trials,disagreement_trials,switched_trials,realized_rescue_count,realized_harm_count,switched_both_wrong_count,intervention_precision,comparison,feature_family,selected_threshold
OpenBMI_MI,2,2,11,0.73,0.69,0.73,0.81,0.0,4.0000000000000036,8.000000000000007,100,20,8,4,4,0,0.5,XS,F0,0.54
OpenBMI_MI,2,2,23,0.74,0.73,0.78,0.8300000000000001,4.0000000000000036,5.000000000000004,9.000000000000007,100,19,4,4,0,0,1.0,XS,F0,0.54
OpenBMI_MI,2,2,30,0.75,0.73,0.75,0.86,0.0,2.0000000000000018,10.999999999999998,100,24,8,4,4,0,0.5,XS,F0,0.54
OpenBMI_MI,2,2,48,0.66,0.73,0.6599999999999999,0.84,-1.1102230246251565e-14,-7.000000000000006,17.999999999999993,100,29,12,6,6,0,0.5,XS,F0,0.54
OpenBMI_MI,2,2,50,0.63,0.6,0.61,0.8200000000000001,-2.0000000000000018,1.0000000000000009,19.000000000000007,100,41,16,7,9,0,0.4375,XS,F0,0.54
OpenBMI_MI,2,2,52,0.81,0.73,0.77,0.9,-4.0000000000000036,4.0000000000000036,8.999999999999996,100,26,10,3,7,0,0.3,XS,F0,0.54
OpenBMI_MI,2,2,8,0.8500000000000001,0.8,0.87,0.94,1.9999999999999907,6.999999999999995,8.999999999999986,100,23,6,4,2,0,0.6666666666666666,XS,F0,0.54
OpenBMI_MI,0,3,10,0.81,0.67,0.79,0.89,-2.0000000000000018,12.0,7.9999999999999964,100,30,12,5,7,0,0.4166666666666667,XS,F0,0.55
OpenBMI_MI,0,3,16,0.87,0.95,0.9299999999999999,0.97,5.999999999999995,-2.0000000000000018,9.999999999999998,100,12,6,6,0,0,1.0,XS,F0,0.55
OpenBMI_MI,0,3,19,0.78,0.69,0.77,0.8400000000000001,-1.0000000000000009,8.000000000000007,6.000000000000005,100,21,5,2,3,0,0.4,XS,F0,0.55
OpenBMI_MI,0,3,22,0.7,0.73,0.71,0.8200000000000001,1.0000000000000009,-2.0000000000000018,12.00000000000001,100,21,7,4,3,0,0.5714285714285714,XS,F0,0.55
OpenBMI_MI,0,3,27,0.95,0.86,0.95,0.96,0.0,8.999999999999996,1.0000000000000009,100,11,0,0,0,0,,XS,F0,0.55
OpenBMI_MI,0,3,34,0.61,0.64,0.63,0.76,2.0000000000000018,-1.0000000000000009,15.000000000000002,100,27,12,7,5,0,0.5833333333333334,XS,F0,0.55
OpenBMI_MI,0,3,45,0.74,0.75,0.76,0.87,2.0000000000000018,1.0000000000000009,13.0,100,25,2,2,0,0,1.0,XS,F0,0.55
OpenBMI_MI,0,3,49,0.84,0.76,0.83,0.86,-1.0000000000000009,6.999999999999995,2.0000000000000018,100,12,3,1,2,0,0.3333333333333333,XS,F0,0.55
OpenBMI_MI,1,3,10,0.81,0.71,0.8,0.9099999999999999,-1.0000000000000009,9.000000000000007,9.999999999999986,100,30,11,5,6,0,0.45454545454545453,XS,F0,0.55
OpenBMI_MI,1,3,16,0.87,0.9299999999999999,0.9,0.96,3.0000000000000027,-2.9999999999999916,8.999999999999996,100,12,3,3,0,0,1.0,XS,F0,0.55
OpenBMI_MI,1,3,19,0.78,0.67,0.75,0.8400000000000001,-3.0000000000000027,7.9999999999999964,6.000000000000005,100,23,5,1,4,0,0.2,XS,F0,0.55
OpenBMI_MI,1,3,22,0.7,0.6799999999999999,0.69,0.8,-1.0000000000000009,1.0000000000000009,10.000000000000009,100,22,5,2,3,0,0.4,XS,F0,0.55
OpenBMI_MI,1,3,27,0.95,0.9299999999999999,0.96,0.97,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,6,1,1,0,0,1.0,XS,F0,0.55
OpenBMI_MI,1,3,34,0.61,0.64,0.66,0.72,5.000000000000004,2.0000000000000018,10.999999999999998,100,19,7,6,1,0,0.8571428571428571,XS,F0,0.55
OpenBMI_MI,1,3,45,0.74,0.6699999999999999,0.76,0.88,2.0000000000000018,9.000000000000007,14.000000000000002,100,35,4,3,1,0,0.75,XS,F0,0.55
OpenBMI_MI,1,3,49,0.84,0.78,0.85,0.87,1.0000000000000009,6.999999999999995,3.0000000000000027,100,12,3,2,1,0,0.6666666666666666,XS,F0,0.55
OpenBMI_MI,2,3,10,0.81,0.71,0.8200000000000001,0.9,1.0000000000000009,11.00000000000001,8.999999999999996,100,28,7,4,3,0,0.5714285714285714,XS,F0,0.55
OpenBMI_MI,2,3,16,0.87,0.94,0.89,0.96,2.0000000000000018,-4.999999999999993,8.999999999999996,100,11,2,2,0,0,1.0,XS,F0,0.55
OpenBMI_MI,2,3,19,0.78,0.67,0.73,0.8500000000000001,-5.000000000000004,5.999999999999995,7.000000000000006,100,25,11,3,8,0,0.2727272727272727,XS,F0,0.55
OpenBMI_MI,2,3,22,0.7,0.69,0.7,0.8200000000000001,0.0,1.0000000000000009,12.00000000000001,100,25,8,4,4,0,0.5,XS,F0,0.55
OpenBMI_MI,2,3,27,0.95,0.91,0.95,0.96,0.0,3.9999999999999925,1.0000000000000009,100,6,0,0,0,0,,XS,F0,0.55
OpenBMI_MI,2,3,34,0.61,0.66,0.63,0.78,2.0000000000000018,-3.0000000000000027,17.000000000000004,100,29,6,4,2,0,0.6666666666666666,XS,F0,0.55
OpenBMI_MI,2,3,45,0.74,0.73,0.75,0.8600000000000001,1.0000000000000009,2.0000000000000018,12.00000000000001,100,25,3,2,1,0,0.6666666666666666,XS,F0,0.55
OpenBMI_MI,2,3,49,0.84,0.81,0.83,0.9099999999999999,-1.0000000000000009,1.9999999999999907,6.999999999999995,100,17,5,2,3,0,0.4,XS,F0,0.55
OpenBMI_MI,0,4,20,0.9099999999999999,0.8999999999999999,0.9199999999999999,0.94,1.0000000000000009,2.0000000000000018,3.0000000000000027,100,7,3,2,1,0,0.6666666666666666,XS,F0,0.54
OpenBMI_MI,0,4,21,0.9099999999999999,0.96,0.95,0.98,4.0000000000000036,-1.0000000000000009,7.000000000000006,100,9,4,4,0,0,1.0,XS,F0,0.54
OpenBMI_MI,0,4,41,0.77,0.77,0.77,0.8899999999999999,0.0,0.0,11.99999999999999,100,24,8,4,4,0,0.5,XS,F0,0.54
OpenBMI_MI,0,4,44,0.84,0.85,0.86,0.9099999999999999,2.0000000000000018,1.0000000000000009,6.999999999999995,100,13,4,3,1,0,0.75,XS,F0,0.54
OpenBMI_MI,0,4,46,0.69,0.74,0.7,0.76,1.0000000000000009,-4.0000000000000036,7.000000000000006,100,9,5,3,2,0,0.6,XS,F0,0.54
OpenBMI_MI,0,4,53,0.8200000000000001,0.78,0.8400000000000001,0.8500000000000001,2.0000000000000018,6.000000000000005,3.0000000000000027,100,10,4,3,1,0,0.75,XS,F0,0.54
OpenBMI_MI,0,4,7,0.73,0.78,0.74,0.86,1.0000000000000009,-4.0000000000000036,13.0,100,21,9,5,4,0,0.5555555555555556,XS,F0,0.54
OpenBMI_MI,0,4,9,0.6,0.74,0.69,0.85,8.999999999999996,-5.000000000000004,25.0,100,36,17,13,4,0,0.7647058823529411,XS,F0,0.54
OpenBMI_MI,1,4,20,0.9099999999999999,0.85,0.9099999999999999,0.94,0.0,5.999999999999995,3.0000000000000027,100,12,2,1,1,0,0.5,XS,F0,0.54
OpenBMI_MI,1,4,21,0.9099999999999999,0.8300000000000001,0.9199999999999999,0.96,1.0000000000000009,8.999999999999986,5.000000000000004,100,18,7,4,3,0,0.5714285714285714,XS,F0,0.54
OpenBMI_MI,1,4,41,0.77,0.72,0.77,0.81,0.0,5.000000000000004,4.0000000000000036,100,13,2,1,1,0,0.5,XS,F0,0.54
OpenBMI_MI,1,4,44,0.84,0.6699999999999999,0.8200000000000001,0.86,-1.9999999999999907,15.000000000000014,2.0000000000000018,100,21,2,0,2,0,0.0,XS,F0,0.54
OpenBMI_MI,1,4,46,0.69,0.63,0.69,0.7,0.0,5.999999999999995,1.0000000000000009,100,8,2,1,1,0,0.5,XS,F0,0.54
OpenBMI_MI,1,4,53,0.8200000000000001,0.68,0.78,0.84,-4.0000000000000036,9.999999999999998,1.9999999999999907,100,18,4,0,4,0,0.0,XS,F0,0.54
OpenBMI_MI,1,4,7,0.73,0.71,0.72,0.8300000000000001,-1.0000000000000009,1.0000000000000009,10.000000000000009,100,22,7,3,4,0,0.42857142857142855,XS,F0,0.54
OpenBMI_MI,1,4,9,0.6,0.53,0.58,0.69,-2.0000000000000018,4.999999999999993,8.999999999999996,100,25,6,2,4,0,0.3333333333333333,XS,F0,0.54
OpenBMI_MI,2,4,20,0.9099999999999999,0.79,0.9099999999999999,0.94,0.0,11.99999999999999,3.0000000000000027,100,18,2,1,1,0,0.5,XS,F0,0.54
OpenBMI_MI,2,4,21,0.9099999999999999,0.96,0.94,0.96,3.0000000000000027,-2.0000000000000018,5.000000000000004,100,5,3,3,0,0,1.0,XS,F0,0.54
OpenBMI_MI,2,4,41,0.77,0.79,0.77,0.8899999999999999,0.0,-2.0000000000000018,11.99999999999999,100,22,12,6,6,0,0.5,XS,F0,0.54
OpenBMI_MI,2,4,44,0.84,0.8799999999999999,0.84,0.9299999999999999,0.0,-3.9999999999999925,8.999999999999996,100,14,6,3,3,0,0.5,XS,F0,0.54
OpenBMI_MI,2,4,46,0.69,0.6799999999999999,0.65,0.75,-3.9999999999999925,-2.9999999999999916,6.000000000000005,100,13,4,0,4,0,0.0,XS,F0,0.54
OpenBMI_MI,2,4,53,0.8200000000000001,0.76,0.8,0.87,-2.0000000000000018,4.0000000000000036,4.999999999999993,100,16,6,2,4,0,0.3333333333333333,XS,F0,0.54
OpenBMI_MI,2,4,7,0.73,0.79,0.73,0.87,0.0,-6.000000000000005,14.000000000000002,100,22,6,3,3,0,0.5,XS,F0,0.54
OpenBMI_MI,2,4,9,0.6,0.71,0.6399999999999999,0.84,3.9999999999999925,-7.000000000000006,24.0,100,37,14,9,5,0,0.6428571428571429,XS,F0,0.54
OpenBMI_MI,0,0,15,0.87,0.88,0.9199999999999999,0.9299999999999999,4.999999999999993,3.9999999999999925,5.999999999999995,100,11,5,5,0,0,1.0,XS,F1,0.53
OpenBMI_MI,0,0,3,0.87,0.9299999999999999,0.94,0.96,6.999999999999995,1.0000000000000009,8.999999999999996,100,12,9,8,1,0,0.8888888888888888,XS,F1,0.53
OpenBMI_MI,0,0,32,0.7,0.73,0.74,0.85,4.0000000000000036,1.0000000000000009,15.000000000000002,100,27,22,13,9,0,0.5909090909090909,XS,F1,0.53
OpenBMI_MI,0,0,33,0.88,0.94,0.9299999999999999,0.97,4.999999999999993,-1.0000000000000009,8.999999999999996,100,12,9,7,2,0,0.7777777777777778,XS,F1,0.53
OpenBMI_MI,0,0,38,0.77,0.77,0.74,0.87,-3.0000000000000027,-3.0000000000000027,9.999999999999998,100,20,7,2,5,0,0.2857142857142857,XS,F1,0.53
OpenBMI_MI,0,0,47,0.86,0.8600000000000001,0.86,0.9099999999999999,0.0,-1.1102230246251565e-14,4.999999999999993,100,10,8,4,4,0,0.5,XS,F1,0.53
OpenBMI_MI,0,0,5,0.75,0.75,0.78,0.86,3.0000000000000027,3.0000000000000027,10.999999999999998,100,22,13,8,5,0,0.6153846153846154,XS,F1,0.53
OpenBMI_MI,0,0,6,0.9099999999999999,0.96,0.97,0.97,6.000000000000005,1.0000000000000009,6.000000000000005,100,7,6,6,0,0,1.0,XS,F1,0.53
OpenBMI_MI,1,0,15,0.87,0.89,0.89,0.92,2.0000000000000018,0.0,5.000000000000004,100,8,2,2,0,0,1.0,XS,F1,0.53
OpenBMI_MI,1,0,3,0.87,0.8500000000000001,0.92,0.9299999999999999,5.000000000000004,6.999999999999995,5.999999999999995,100,14,5,5,0,0,1.0,XS,F1,0.53
OpenBMI_MI,1,0,32,0.7,0.75,0.75,0.85,5.000000000000004,0.0,15.000000000000002,100,25,15,10,5,0,0.6666666666666666,XS,F1,0.53
OpenBMI_MI,1,0,33,0.88,0.86,0.88,0.9299999999999999,0.0,2.0000000000000018,4.999999999999993,100,12,6,3,3,0,0.5,XS,F1,0.53
OpenBMI_MI,1,0,38,0.77,0.75,0.76,0.78,-1.0000000000000009,1.0000000000000009,1.0000000000000009,100,4,3,1,2,0,0.3333333333333333,XS,F1,0.53
OpenBMI_MI,1,0,47,0.86,0.76,0.8,0.87,-5.999999999999995,4.0000000000000036,1.0000000000000009,100,12,6,0,6,0,0.0,XS,F1,0.53
OpenBMI_MI,1,0,5,0.75,0.77,0.75,0.87,0.0,-2.0000000000000018,12.0,100,22,12,6,6,0,0.5,XS,F1,0.53
OpenBMI_MI,1,0,6,0.9099999999999999,0.8799999999999999,0.9199999999999999,0.95,1.0000000000000009,4.0000000000000036,4.0000000000000036,100,11,5,3,2,0,0.6,XS,F1,0.53
OpenBMI_MI,2,0,15,0.87,0.85,0.88,0.9199999999999999,1.0000000000000009,3.0000000000000027,4.999999999999993,100,12,9,5,4,0,0.5555555555555556,XS,F1,0.53
OpenBMI_MI,2,0,3,0.87,0.91,0.9099999999999999,0.95,3.9999999999999925,-1.1102230246251565e-14,7.9999999999999964,100,12,6,5,1,0,0.8333333333333334,XS,F1,0.53
OpenBMI_MI,2,0,32,0.7,0.71,0.71,0.84,1.0000000000000009,0.0,14.000000000000002,100,27,21,11,10,0,0.5238095238095238,XS,F1,0.53
OpenBMI_MI,2,0,33,0.88,0.8999999999999999,0.9099999999999999,0.95,2.9999999999999916,1.0000000000000009,6.999999999999995,100,12,9,6,3,0,0.6666666666666666,XS,F1,0.53
OpenBMI_MI,2,0,38,0.77,0.6,0.6699999999999999,0.78,-10.000000000000009,6.999999999999995,1.0000000000000009,100,19,12,1,11,0,0.08333333333333333,XS,F1,0.53
OpenBMI_MI,2,0,47,0.86,0.74,0.79,0.89,-6.999999999999995,5.000000000000004,3.0000000000000027,100,18,11,2,9,0,0.18181818181818182,XS,F1,0.53
OpenBMI_MI,2,0,5,0.75,0.72,0.72,0.8300000000000001,-3.0000000000000027,0.0,8.000000000000007,100,19,7,2,5,0,0.2857142857142857,XS,F1,0.53
OpenBMI_MI,2,0,6,0.9099999999999999,0.9299999999999999,0.94,0.96,3.0000000000000027,1.0000000000000009,5.000000000000004,100,8,3,3,0,0,1.0,XS,F1,0.53
OpenBMI_MI,0,1,14,0.75,0.84,0.74,0.9,-1.0000000000000009,-9.999999999999998,15.000000000000002,100,21,1,0,1,0,0.0,XS,F1,0.59
OpenBMI_MI,0,1,2,0.78,0.78,0.8,0.86,2.0000000000000018,2.0000000000000018,7.9999999999999964,100,16,2,2,0,0,1.0,XS,F1,0.59
OpenBMI_MI,0,1,26,0.85,0.9,0.8899999999999999,0.94,3.9999999999999925,-1.000000000000012,8.999999999999996,100,13,4,4,0,0,1.0,XS,F1,0.59
OpenBMI_MI,0,1,28,0.9299999999999999,0.9099999999999999,0.9299999999999999,0.96,0.0,2.0000000000000018,3.0000000000000027,100,8,2,1,1,0,0.5,XS,F1,0.59
OpenBMI_MI,0,1,31,0.79,0.8300000000000001,0.79,0.8799999999999999,0.0,-4.0000000000000036,8.999999999999986,100,14,0,0,0,0,,XS,F1,0.59
OpenBMI_MI,0,1,35,0.8,0.8999999999999999,0.84,0.94,3.9999999999999925,-5.999999999999995,13.99999999999999,100,18,4,4,0,0,1.0,XS,F1,0.59
OpenBMI_MI,0,1,40,0.81,0.78,0.85,0.9299999999999999,3.9999999999999925,6.999999999999995,11.99999999999999,100,27,4,4,0,0,1.0,XS,F1,0.59
OpenBMI_MI,0,1,43,0.95,0.88,0.9299999999999999,0.99,-2.0000000000000018,4.999999999999993,4.0000000000000036,100,15,4,1,3,0,0.25,XS,F1,0.59
OpenBMI_MI,1,1,14,0.75,0.77,0.77,0.87,2.0000000000000018,0.0,12.0,100,22,8,5,3,0,0.625,XS,F1,0.59
OpenBMI_MI,1,1,2,0.78,0.84,0.79,0.9199999999999999,1.0000000000000009,-4.999999999999993,13.99999999999999,100,22,3,2,1,0,0.6666666666666666,XS,F1,0.59
OpenBMI_MI,1,1,26,0.85,0.85,0.87,0.94,2.0000000000000018,2.0000000000000018,8.999999999999996,100,18,4,3,1,0,0.75,XS,F1,0.59
OpenBMI_MI,1,1,28,0.9299999999999999,0.9099999999999999,0.94,0.95,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,6,1,1,0,0,1.0,XS,F1,0.59
OpenBMI_MI,1,1,31,0.79,0.79,0.8,0.88,1.0000000000000009,1.0000000000000009,8.999999999999996,100,18,3,2,1,0,0.6666666666666666,XS,F1,0.59
OpenBMI_MI,1,1,35,0.8,0.74,0.78,0.8200000000000001,-2.0000000000000018,4.0000000000000036,2.0000000000000018,100,10,4,1,3,0,0.25,XS,F1,0.59
OpenBMI_MI,1,1,40,0.81,0.69,0.8200000000000001,0.85,1.0000000000000009,13.00000000000001,3.9999999999999925,100,20,5,3,2,0,0.6,XS,F1,0.59
OpenBMI_MI,1,1,43,0.95,0.8,0.9199999999999999,0.99,-3.0000000000000027,11.99999999999999,4.0000000000000036,100,23,7,2,5,0,0.2857142857142857,XS,F1,0.59
OpenBMI_MI,2,1,14,0.75,0.7,0.78,0.87,3.0000000000000027,8.000000000000007,12.0,100,29,7,5,2,0,0.7142857142857143,XS,F1,0.59
OpenBMI_MI,2,1,2,0.78,0.75,0.78,0.84,0.0,3.0000000000000027,5.999999999999995,100,15,2,1,1,0,0.5,XS,F1,0.59
OpenBMI_MI,2,1,26,0.85,0.9299999999999999,0.88,0.97,3.0000000000000027,-4.999999999999993,12.0,100,16,5,4,1,0,0.8,XS,F1,0.59
OpenBMI_MI,2,1,28,0.9299999999999999,0.9099999999999999,0.94,0.95,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,6,3,2,1,0,0.6666666666666666,XS,F1,0.59
OpenBMI_MI,2,1,31,0.79,0.8300000000000001,0.8200000000000001,0.9099999999999999,3.0000000000000027,-1.0000000000000009,11.99999999999999,100,20,5,4,1,0,0.8,XS,F1,0.59
OpenBMI_MI,2,1,35,0.8,0.8899999999999999,0.8300000000000001,0.8999999999999999,3.0000000000000027,-5.999999999999983,9.999999999999986,100,11,3,3,0,0,1.0,XS,F1,0.59
OpenBMI_MI,2,1,40,0.81,0.72,0.8,0.89,-1.0000000000000009,8.000000000000007,7.9999999999999964,100,25,5,2,3,0,0.4,XS,F1,0.59
OpenBMI_MI,2,1,43,0.95,0.86,0.94,0.97,-1.0000000000000009,7.9999999999999964,2.0000000000000018,100,13,1,0,1,0,0.0,XS,F1,0.59
OpenBMI_MI,0,2,1,0.65,0.6799999999999999,0.65,0.74,0.0,-2.9999999999999916,8.999999999999996,100,15,8,4,4,0,0.5,XS,F1,0.56
OpenBMI_MI,0,2,11,0.73,0.6599999999999999,0.7,0.76,-3.0000000000000027,4.0000000000000036,3.0000000000000027,100,13,3,0,3,0,0.0,XS,F1,0.56
OpenBMI_MI,0,2,23,0.74,0.76,0.75,0.83,1.0000000000000009,-1.0000000000000009,8.999999999999996,100,16,7,4,3,0,0.5714285714285714,XS,F1,0.56
OpenBMI_MI,0,2,30,0.75,0.77,0.76,0.87,1.0000000000000009,-1.0000000000000009,12.0,100,22,7,4,3,0,0.5714285714285714,XS,F1,0.56
OpenBMI_MI,0,2,48,0.66,0.61,0.64,0.79,-2.0000000000000018,3.0000000000000027,13.0,100,31,14,6,8,0,0.42857142857142855,XS,F1,0.56
OpenBMI_MI,0,2,50,0.63,0.61,0.63,0.8,0.0,2.0000000000000018,17.000000000000004,100,36,18,9,9,0,0.5,XS,F1,0.56
OpenBMI_MI,0,2,52,0.81,0.8,0.8,0.9099999999999999,-1.0000000000000009,0.0,9.999999999999986,100,21,13,6,7,0,0.46153846153846156,XS,F1,0.56
OpenBMI_MI,0,2,8,0.8500000000000001,0.86,0.86,0.94,0.9999999999999898,0.0,8.999999999999986,100,17,11,6,5,0,0.5454545454545454,XS,F1,0.56
OpenBMI_MI,1,2,1,0.65,0.68,0.66,0.75,1.0000000000000009,-2.0000000000000018,9.999999999999998,100,17,5,3,2,0,0.6,XS,F1,0.56
OpenBMI_MI,1,2,11,0.73,0.67,0.74,0.8,1.0000000000000009,6.999999999999995,7.000000000000006,100,20,3,2,1,0,0.6666666666666666,XS,F1,0.56
OpenBMI_MI,1,2,23,0.74,0.71,0.74,0.83,0.0,3.0000000000000027,8.999999999999996,100,21,6,3,3,0,0.5,XS,F1,0.56
OpenBMI_MI,1,2,30,0.75,0.76,0.74,0.83,-1.0000000000000009,-2.0000000000000018,7.9999999999999964,100,15,3,1,2,0,0.3333333333333333,XS,F1,0.56
OpenBMI_MI,1,2,48,0.66,0.63,0.6599999999999999,0.78,-1.1102230246251565e-14,2.9999999999999916,12.0,100,27,10,5,5,0,0.5,XS,F1,0.56
OpenBMI_MI,1,2,50,0.63,0.51,0.61,0.88,-2.0000000000000018,9.999999999999998,25.0,100,62,26,12,14,0,0.46153846153846156,XS,F1,0.56
OpenBMI_MI,1,2,52,0.81,0.73,0.81,0.8500000000000001,0.0,8.000000000000007,4.0000000000000036,100,16,4,2,2,0,0.5,XS,F1,0.56
OpenBMI_MI,1,2,8,0.8500000000000001,0.81,0.9,0.95,4.999999999999993,8.999999999999996,9.999999999999986,100,24,7,6,1,0,0.8571428571428571,XS,F1,0.56
OpenBMI_MI,2,2,1,0.65,0.71,0.64,0.76,-1.0000000000000009,-6.999999999999995,10.999999999999998,100,16,3,1,2,0,0.3333333333333333,XS,F1,0.56
OpenBMI_MI,2,2,11,0.73,0.69,0.75,0.81,2.0000000000000018,6.000000000000005,8.000000000000007,100,20,6,4,2,0,0.6666666666666666,XS,F1,0.56
OpenBMI_MI,2,2,23,0.74,0.73,0.77,0.8300000000000001,3.0000000000000027,4.0000000000000036,9.000000000000007,100,19,3,3,0,0,1.0,XS,F1,0.56
OpenBMI_MI,2,2,30,0.75,0.73,0.74,0.86,-1.0000000000000009,1.0000000000000009,10.999999999999998,100,24,7,3,4,0,0.42857142857142855,XS,F1,0.56
OpenBMI_MI,2,2,48,0.66,0.73,0.6699999999999999,0.84,0.9999999999999898,-6.000000000000005,17.999999999999993,100,29,13,7,6,0,0.5384615384615384,XS,F1,0.56
OpenBMI_MI,2,2,50,0.63,0.6,0.62,0.8200000000000001,-1.0000000000000009,2.0000000000000018,19.000000000000007,100,41,11,5,6,0,0.45454545454545453,XS,F1,0.56
OpenBMI_MI,2,2,52,0.81,0.73,0.81,0.9,0.0,8.000000000000007,8.999999999999996,100,26,8,4,4,0,0.5,XS,F1,0.56
OpenBMI_MI,2,2,8,0.8500000000000001,0.8,0.88,0.94,2.9999999999999916,7.9999999999999964,8.999999999999986,100,23,5,4,1,0,0.8,XS,F1,0.56
OpenBMI_MI,0,3,10,0.81,0.67,0.8,0.89,-1.0000000000000009,13.0,7.9999999999999964,100,30,11,5,6,0,0.45454545454545453,XS,F1,0.55
OpenBMI_MI,0,3,16,0.87,0.95,0.9299999999999999,0.97,5.999999999999995,-2.0000000000000018,9.999999999999998,100,12,6,6,0,0,1.0,XS,F1,0.55
OpenBMI_MI,0,3,19,0.78,0.69,0.77,0.8400000000000001,-1.0000000000000009,8.000000000000007,6.000000000000005,100,21,5,2,3,0,0.4,XS,F1,0.55
OpenBMI_MI,0,3,22,0.7,0.73,0.71,0.8200000000000001,1.0000000000000009,-2.0000000000000018,12.00000000000001,100,21,7,4,3,0,0.5714285714285714,XS,F1,0.55
OpenBMI_MI,0,3,27,0.95,0.86,0.94,0.96,-1.0000000000000009,7.9999999999999964,1.0000000000000009,100,11,1,0,1,0,0.0,XS,F1,0.55
OpenBMI_MI,0,3,34,0.61,0.64,0.63,0.76,2.0000000000000018,-1.0000000000000009,15.000000000000002,100,27,12,7,5,0,0.5833333333333334,XS,F1,0.55
OpenBMI_MI,0,3,45,0.74,0.75,0.77,0.87,3.0000000000000027,2.0000000000000018,13.0,100,25,3,3,0,0,1.0,XS,F1,0.55
OpenBMI_MI,0,3,49,0.84,0.76,0.83,0.86,-1.0000000000000009,6.999999999999995,2.0000000000000018,100,12,3,1,2,0,0.3333333333333333,XS,F1,0.55
OpenBMI_MI,1,3,10,0.81,0.71,0.8200000000000001,0.9099999999999999,1.0000000000000009,11.00000000000001,9.999999999999986,100,30,11,6,5,0,0.5454545454545454,XS,F1,0.55
OpenBMI_MI,1,3,16,0.87,0.9299999999999999,0.9,0.96,3.0000000000000027,-2.9999999999999916,8.999999999999996,100,12,3,3,0,0,1.0,XS,F1,0.55
OpenBMI_MI,1,3,19,0.78,0.67,0.76,0.8400000000000001,-2.0000000000000018,8.999999999999996,6.000000000000005,100,23,6,2,4,0,0.3333333333333333,XS,F1,0.55
OpenBMI_MI,1,3,22,0.7,0.6799999999999999,0.6799999999999999,0.8,-2.0000000000000018,0.0,10.000000000000009,100,22,6,2,4,0,0.3333333333333333,XS,F1,0.55
OpenBMI_MI,1,3,27,0.95,0.9299999999999999,0.96,0.97,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,6,1,1,0,0,1.0,XS,F1,0.55
OpenBMI_MI,1,3,34,0.61,0.64,0.65,0.72,4.0000000000000036,1.0000000000000009,10.999999999999998,100,19,6,5,1,0,0.8333333333333334,XS,F1,0.55
OpenBMI_MI,1,3,45,0.74,0.6699999999999999,0.75,0.88,1.0000000000000009,8.000000000000007,14.000000000000002,100,35,3,2,1,0,0.6666666666666666,XS,F1,0.55
OpenBMI_MI,1,3,49,0.84,0.78,0.85,0.87,1.0000000000000009,6.999999999999995,3.0000000000000027,100,12,3,2,1,0,0.6666666666666666,XS,F1,0.55
OpenBMI_MI,2,3,10,0.81,0.71,0.8200000000000001,0.9,1.0000000000000009,11.00000000000001,8.999999999999996,100,28,7,4,3,0,0.5714285714285714,XS,F1,0.55
OpenBMI_MI,2,3,16,0.87,0.94,0.89,0.96,2.0000000000000018,-4.999999999999993,8.999999999999996,100,11,2,2,0,0,1.0,XS,F1,0.55
OpenBMI_MI,2,3,19,0.78,0.67,0.76,0.8500000000000001,-2.0000000000000018,8.999999999999996,7.000000000000006,100,25,8,3,5,0,0.375,XS,F1,0.55
OpenBMI_MI,2,3,22,0.7,0.69,0.7,0.8200000000000001,0.0,1.0000000000000009,12.00000000000001,100,25,8,4,4,0,0.5,XS,F1,0.55
OpenBMI_MI,2,3,27,0.95,0.91,0.95,0.96,0.0,3.9999999999999925,1.0000000000000009,100,6,0,0,0,0,,XS,F1,0.55
OpenBMI_MI,2,3,34,0.61,0.66,0.62,0.78,1.0000000000000009,-4.0000000000000036,17.000000000000004,100,29,5,3,2,0,0.6,XS,F1,0.55
OpenBMI_MI,2,3,45,0.74,0.73,0.75,0.8600000000000001,1.0000000000000009,2.0000000000000018,12.00000000000001,100,25,1,1,0,0,1.0,XS,F1,0.55
OpenBMI_MI,2,3,49,0.84,0.81,0.85,0.9099999999999999,1.0000000000000009,3.9999999999999925,6.999999999999995,100,17,5,3,2,0,0.6,XS,F1,0.55
OpenBMI_MI,0,4,20,0.9099999999999999,0.8999999999999999,0.8999999999999999,0.94,-1.0000000000000009,0.0,3.0000000000000027,100,7,1,0,1,0,0.0,XS,F1,0.55
OpenBMI_MI,0,4,21,0.9099999999999999,0.96,0.96,0.98,5.000000000000004,0.0,7.000000000000006,100,9,5,5,0,0,1.0,XS,F1,0.55
OpenBMI_MI,0,4,41,0.77,0.77,0.72,0.8899999999999999,-5.000000000000004,-5.000000000000004,11.99999999999999,100,24,7,1,6,0,0.14285714285714285,XS,F1,0.55
OpenBMI_MI,0,4,44,0.84,0.85,0.8300000000000001,0.9099999999999999,-0.9999999999999898,-1.9999999999999907,6.999999999999995,100,13,5,2,3,0,0.4,XS,F1,0.55
