dataset,outer_fold,opt_seed,phase,epoch,step,trajectory1_seed,trajectory2_seed,partition_seed,pair_hash,method
OpenBMI,0,1,selection,28,20,2524924915822347456,6913197763484426739,2269040940051034155,2b2719001d635d086aaeed2c5677519d7709a9074a929f55a12a0a4b979dd90e,B3_TSEG
OpenBMI,0,1,selection,28,21,8397392710831566522,7744082759737555352,2269040940051034155,0c6560771f0d511cda9fd0f508d9d490b884596ceb5e45a64c54040e9bf1f0c8,B3_TSEG
OpenBMI,0,1,selection,28,22,3866821941691261835,1225352481581103877,2269040940051034155,c65878b76d00915b0640fea264e88f5a1fc507f7721fad0b10a45b24cb79ed49,B3_TSEG
OpenBMI,0,1,selection,28,23,1342425690225362751,5309420159452023163,2269040940051034155,23d52085bee76f03c73de7333ae2e2668aea25578631c136b04268ffba12767c,B3_TSEG
OpenBMI,0,1,selection,28,24,4741921434607960100,4420875021180006489,2269040940051034155,624e6d033798dc8e96e3ad8b0fd435096a21179e2bf7147660c42bfcb7d63f27,B3_TSEG
OpenBMI,0,1,selection,28,25,4268125975211167255,7937793628674256588,2269040940051034155,897cb567ae0d9ebfe02d1b8c94c43e592e1ccd25172fd16885176bdb099afb4a,B3_TSEG
OpenBMI,0,1,selection,28,26,5982593330720467952,9037311013397371119,2269040940051034155,af0a689d81042c18cd251e7fe9c5b93e44769d9a75ad62efda060821b8e5f816,B3_TSEG
OpenBMI,0,1,selection,28,27,8277257821592397100,5012857424971641208,2269040940051034155,d61e083c0c032b7b23b12df85b56ab7331ca8dd43f520a37703e5d2e1b578d37,B3_TSEG
OpenBMI,0,1,selection,28,28,8843958956121327513,3479844739140359321,2269040940051034155,5986b77ab753325378671ac1f8440f8b07f68179aa4c4288b9402a72795f59e8,B3_TSEG
OpenBMI,0,1,selection,28,29,7380995852186374956,2197803601527865724,2269040940051034155,ed325631ef37a377a8971905db823c44557dd3c44f89fba1114259d69555688e,B3_TSEG
OpenBMI,0,1,selection,28,30,1679753179291660148,217710922253334869,2269040940051034155,46edbe6ac34bb81e9e02771e7d90d8fc79dbdb7a91f0c066a3548cf8216953d5,B3_TSEG
OpenBMI,0,1,selection,28,31,5048447283356498930,8207756546616325784,2269040940051034155,6b969185393d17f088d80c07464f871dcef87a061ab6b16a6646a7e1dac40cf3,B3_TSEG
OpenBMI,0,1,selection,28,32,5689469837988367263,4717186776338966624,2269040940051034155,d63ae05e4b1e99a87f6d098ba077d0f60f80b069e99d94d8d8975e18d352c055,B3_TSEG
OpenBMI,0,1,selection,28,33,5235675755559961907,8960132607894971310,2269040940051034155,0d0221e19a492a02dede2ba6127bf06772e6cfcc416e4a840a73eb2c1e8e50fe,B3_TSEG
OpenBMI,0,1,selection,28,34,9120080437295776983,4866575747343534419,2269040940051034155,2dc0f85a483dd01f7e5851688bd7bc78bb9f43c27ad69e46778708e342dda6c4,B3_TSEG
OpenBMI,0,1,selection,29,0,8226371672771417357,5928764676924924544,9208619234015910969,6c863f98bae919d131c4537f128d9fc6aec31e484ce37d372899aef97b62904e,B3_TSEG
OpenBMI,0,1,selection,29,1,1892183876277894623,4041846300582779367,9208619234015910969,e6b7ce41ffa5aa50c39fb6d5eadd21afe0c86836beea3c8a9ec14d27eb6b944c,B3_TSEG
OpenBMI,0,1,selection,29,2,6886805259982443507,590589066383319784,9208619234015910969,985c47ab807dc085a5aeb38cf5c814c12e4a72933618627d70dd76cc880fe8c7,B3_TSEG
OpenBMI,0,1,selection,29,3,231937368447966143,8503116468763295842,9208619234015910969,bbc70f36ce53260ea628c4d5c975aa35c7cef7ef5e0f93f1280b0c6a8998b281,B3_TSEG
OpenBMI,0,1,selection,29,4,464751888143739495,8424205312216654695,9208619234015910969,312bcbbcfb92b09acc785fe6b1a9a127281525bfb0d2f7e85107327e47784a4d,B3_TSEG
OpenBMI,0,1,selection,29,5,5241506669553814735,431512662879776433,9208619234015910969,2c9ab28a1f3e5b7701b7998a98e9687df3943b33b0c7e0e714e13ea0df64ac4a,B3_TSEG
OpenBMI,0,1,selection,29,6,8215944506252719507,2906158045545542359,9208619234015910969,c43d317fed546e2eea1d78bf51f5308d6460e8a2ec8a6aa1d456aea5f2017530,B3_TSEG
OpenBMI,0,1,selection,29,7,8460946146469833473,6891076408429589730,9208619234015910969,5b90efb7e67787ef331b57f8add501fe529fbc53462830a9aa932a4dcc0ddc66,B3_TSEG
OpenBMI,0,1,selection,29,8,1257190382988689352,4049564778770449762,9208619234015910969,8f8e1c740211d7e157a0fede01a1950822ad9ebbd3b798a624a05ff5aaa06646,B3_TSEG
OpenBMI,0,1,selection,29,9,2386708472636151820,1902273823361643136,9208619234015910969,d4ea2bcbad3baa1a04fc23fe7e5ae16355bbc33641244364c42bbcdfca2f6352,B3_TSEG
OpenBMI,0,1,selection,29,10,6005600359484001387,8261693578967110684,9208619234015910969,553729b9c416d92bdec3452edc3e214eb58d41d41a5ca8d642198fa28fde9b14,B3_TSEG
OpenBMI,0,1,selection,29,11,6748035074543997193,8162556578613810294,9208619234015910969,8209b9fa86ba424151d162e821778a2e09077ae5c551906c36966f78e4d43399,B3_TSEG
OpenBMI,0,1,selection,29,12,8353077968533362892,9151725633007489855,9208619234015910969,bc2da8b5b30179a627b0379837e9e22f7f09194bad943c076385d1f5d7baa5ea,B3_TSEG
OpenBMI,0,1,selection,29,13,6755023397296750689,5999492955586083023,9208619234015910969,6528b9572e20f2beb2524fe025edb4d0efc2e4ce9ea45bab4b5e8208013b7b97,B3_TSEG
OpenBMI,0,1,selection,29,14,6874141012800259330,915611576339503403,9208619234015910969,76870998163eee5711c9c320aaa8eb10dcbac4502324126d0b12eb0330214c42,B3_TSEG
OpenBMI,0,1,selection,29,15,5779376811729563983,3693565618139914668,9208619234015910969,a290cd7959817183fb6c87bcc528ffb3574db67d64314bdd6647e4997941cb51,B3_TSEG
OpenBMI,0,1,selection,29,16,3451277263568592026,8525692700400095642,9208619234015910969,f9ca9db66aa597a6eef492a7462384b1c2f2c4cf11e34132fe45f4dd69b655ed,B3_TSEG
OpenBMI,0,1,selection,29,17,8114479883371675351,2211879194163808613,9208619234015910969,f0b0ee2797e88653a3b2782cc8772b21a0a49acd8dbe01357f7d90dd47187482,B3_TSEG
OpenBMI,0,1,selection,29,18,8401504592704161028,5871984181885105284,9208619234015910969,4c3d88a8e65ef2bdd6a4fbe3fe34ee2de58226134e07f12a341a071e1fd975eb,B3_TSEG
OpenBMI,0,1,selection,29,19,4301520214004652819,7999774673587363193,9208619234015910969,2206be44181d09d9b2d2a8d67699a9bc9b8e3d6a9ddf61cb50007741f3ea5e55,B3_TSEG
OpenBMI,0,1,selection,29,20,3601012332905990,8196746510765052259,9208619234015910969,32e99c45fc6c5d23e23ed381a5afe618725452d5acdb9d61733611044b3823ba,B3_TSEG
OpenBMI,0,1,selection,29,21,1021181921424226877,7852997418801007293,9208619234015910969,13513ba591dd9731d10916e3c937dd2b497d47867a5a258e4cf2c55714fc43af,B3_TSEG
OpenBMI,0,1,selection,29,22,1745026681960127137,6253598380170923394,9208619234015910969,a9e86f14f5523000c2f70c9269afda1ea030fe2f091de18b364902a4efba1161,B3_TSEG
OpenBMI,0,1,selection,29,23,4591457259031695985,6876963578107171883,9208619234015910969,a93ace28552af7f2887677c5edef709475407147bbf0e111158570f41bb7d364,B3_TSEG
OpenBMI,0,1,selection,29,24,3134160453831777050,779610110921959127,9208619234015910969,d1f36c1cc2aa614d59d3ec84ec0651105941f93479664497679cd7a60af5ea19,B3_TSEG
OpenBMI,0,1,selection,29,25,1024522597395154488,4136588627490541354,9208619234015910969,a9973f8c9bb9d6120100def204c3b20a9262ca73a2118749c63af5bddd018ee5,B3_TSEG
OpenBMI,0,1,selection,29,26,4324218109830569710,2877222195346154638,9208619234015910969,a995d85b9489aa5940baf04d77944a98a8b7efda5c686ee708c5e968d2db6231,B3_TSEG
OpenBMI,0,1,selection,29,27,8802076820772389479,6250802558918571706,9208619234015910969,a7f5d66427a31950f7b530874d5fb2b65162bd8fc28e4b8634e80b83a72e6ec6,B3_TSEG
OpenBMI,0,1,selection,29,28,526949514832654601,3613954058842215911,9208619234015910969,3bf0635fed1341e4ea228f724d3bc3be89b2b6e7d7406f6a805183d799d02f93,B3_TSEG
OpenBMI,0,1,selection,29,29,5555117064598070375,4328513631331180908,9208619234015910969,cf19d8f2eb8198d29c785a83a84dc6e19937e0b526433d1a505f0bb8206e4e3c,B3_TSEG
OpenBMI,0,1,selection,29,30,6110353956256782214,4423985077446110768,9208619234015910969,6de247b3c28c9b1cdfb9bc4c5c68cf1abb5e3ce458dbcc48b620d38e36f5eee3,B3_TSEG
OpenBMI,0,1,selection,29,31,6567232231426992905,8709203448127620007,9208619234015910969,5cb4840d5c13345363c885bac6502380bfc28e1a6c8cd733e233145138ef6d04,B3_TSEG
OpenBMI,0,1,selection,29,32,4003789644713543463,1401481480899342434,9208619234015910969,500b8709e177ea376a2d779cec3f09841fe8bb7aa5dcac41d36971a768cb5e5e,B3_TSEG
OpenBMI,0,1,selection,29,33,3165753316864370468,3675712888329884764,9208619234015910969,383d6295b8cb7cdb4f773fb57721843378a5f7c49e024e6d1a357f17edd5dcaa,B3_TSEG
OpenBMI,0,1,selection,29,34,837463382129215588,8194935259551854057,9208619234015910969,7b9ae410f4e6c30042c88f792399d759836ac123e016cd364ed6a3faae4703eb,B3_TSEG
OpenBMI,0,1,selection,30,0,6959609054125395332,9178518671187390872,8906227486521936571,2bda827515ef5fd460180ac1d1e4fd690bbf9025d9629685efc844e2bdefdd67,B3_TSEG
OpenBMI,0,1,selection,30,1,5676465751817190973,4598116142498623246,8906227486521936571,b35e70ff5588d7e98d13da58c042efdfaf233273513bf609f38c8febabbcb296,B3_TSEG
OpenBMI,0,1,selection,30,2,738538777224671272,2844521252761886296,8906227486521936571,86e508028a91d55113133d6181310bb25aa12443327d18575ae7e000e15898ea,B3_TSEG
OpenBMI,0,1,selection,30,3,6505891520185152025,4297716297188770498,8906227486521936571,4e3f3139ff9346602b62e12ba8bd88e68bbe979b6603de7f10106d89f1678321,B3_TSEG
OpenBMI,0,1,selection,30,4,8773895765076717934,2446222925215867416,8906227486521936571,c99f1970cecd05f1b51217ca367ad49f017fbaf23202896ed857b99af8eaef1c,B3_TSEG
OpenBMI,0,1,selection,30,5,3534022729097763894,4390363273545765882,8906227486521936571,c0b2b469f796f5ad413aa3378bca48be40f41039fabe539487c165c9173efa89,B3_TSEG
OpenBMI,0,1,selection,30,6,3963179318546315757,6798095437284900852,8906227486521936571,da490386451022c62d7d6e63cc1a27e1224dfc95b3ef8bc391248dec470e231e,B3_TSEG
OpenBMI,0,1,selection,30,7,1402228540307641148,1385029097250047390,8906227486521936571,6a337945f6e3e0c4b5903b98e2348511672c53386ce4118bd1b03917231e2269,B3_TSEG
OpenBMI,0,1,selection,30,8,7914568252909175604,2886590331418770197,8906227486521936571,b8155e091d47d31e1ce88b17381cc3727b015a88179beaa5bc752c28c6e52f74,B3_TSEG
OpenBMI,0,1,selection,30,9,6087412227718924857,9002951546963282241,8906227486521936571,b9cf6bdae0f312c3b96b70e3332b2c18a573164d6609ca81e699420f0be07228,B3_TSEG
OpenBMI,0,1,selection,30,10,1702988744580406616,2071591711136560806,8906227486521936571,f9e0228e390881deb644c7314da25e81e808c6bd01963cdb2f16d9760d93b278,B3_TSEG
OpenBMI,0,1,selection,30,11,8679730019427124002,5035412214288171089,8906227486521936571,5c2b3c276629629f38424f7219d8b3fc3a9654cf42e597dedccfd76c1ebf20d9,B3_TSEG
OpenBMI,0,1,selection,30,12,1908506462256529902,2174417500529123424,8906227486521936571,1e8a3f49c20633862c4f2187ca55de4e64d0b58f0b9cea764c5dbb2e199ea24c,B3_TSEG
OpenBMI,0,1,selection,30,13,88025061500256690,7841681008748418488,8906227486521936571,afba476c73aae3c3d85890fc2c0f7566c17fa49c9e40660a771a765828c94389,B3_TSEG
OpenBMI,0,1,selection,30,14,8132166874885042081,6321431771097054599,8906227486521936571,de0a153d319ce3c5ff45c48fd9d712b6be2357dff3b697041d8c680d97ae3f1b,B3_TSEG
OpenBMI,0,1,selection,30,15,8488828462262277028,7527750463615224279,8906227486521936571,ac0280f8a85552e6f287e57580e38cb7e972f4f1b267b475ffb15036bf342d39,B3_TSEG
OpenBMI,0,1,selection,30,16,7073808338714997325,4945562865173610057,8906227486521936571,305df6f268d87780f09aeb124579b6f0964704291f71fdcbc91dcfd57cba0c69,B3_TSEG
OpenBMI,0,1,selection,30,17,2133760107549162868,8111868293723494948,8906227486521936571,04fced05f669a9dab0ade86abac36b044736427dd872ab8fef2073eb537268ef,B3_TSEG
OpenBMI,0,1,selection,30,18,4803127262007399488,1531669841427344622,8906227486521936571,1eae90f30474a45fd41701a8e4e644281a644627e9cce619e5b59ba7b2d2162a,B3_TSEG
OpenBMI,0,1,selection,30,19,4918773256129878432,639800419090308063,8906227486521936571,89c3a12f9913257410201cb02f83d240817e7fafc8d71f0def79cab3668a5b9e,B3_TSEG
OpenBMI,0,1,selection,30,20,5346603770443190616,4810496269064549148,8906227486521936571,e9e7f7a4cd095030831a124e828c2597420a1d1598f99ca4e42c4c65400f93ac,B3_TSEG
OpenBMI,0,1,selection,30,21,1067200810288521867,5213548169727394147,8906227486521936571,1f6ee867763e4c370b8a17cf8f5521c68fbbda5d643d93a1ce637693efda96b2,B3_TSEG
OpenBMI,0,1,selection,30,22,8130459144642939379,5574736395762495711,8906227486521936571,b82ecdb961a16e355fea57eca9eb5573acf53c42238d72d1d11fc27926e01594,B3_TSEG
OpenBMI,0,1,selection,30,23,5672876918673910814,2744070919430045484,8906227486521936571,ee248a7e75da9f83d675ad679552364b58bed7c3730f26853c2c92265087d769,B3_TSEG
OpenBMI,0,1,selection,30,24,999823636071361707,3669244621989257581,8906227486521936571,fd3d0945b0b7a0262f0874a1601a404699d1689ebb20d3781c567d667c5f4843,B3_TSEG
OpenBMI,0,1,selection,30,25,6122390898485549914,873952385916688096,8906227486521936571,33b09ddd5ea82e889e99e7a516eb78f78458bfa8bbfc4f07343f1e1cbf674aff,B3_TSEG
OpenBMI,0,1,selection,30,26,9007647761780535732,5069961305007031466,8906227486521936571,b8bcc203d56bd73f3d4bbde8c823782c6d524fda54fafec809d866bf7c8ac4fa,B3_TSEG
OpenBMI,0,1,selection,30,27,4671148132823068959,4208522072090165433,8906227486521936571,624861639c71c837129c07194143a1ae8548fa53fb0ccaaa07050dd94e5d5f5a,B3_TSEG
OpenBMI,0,1,selection,30,28,6776358839210173025,3688008002313298554,8906227486521936571,d565c1f292e219684252502be7fa56ad46cd2df76bd7469904467fd127aad8d5,B3_TSEG
OpenBMI,0,1,selection,30,29,72387018746526378,3656831363204661251,8906227486521936571,8ba3509d957658c3a46e5aa9177f280950e0e233e20744441e84f883bc4388aa,B3_TSEG
OpenBMI,0,1,selection,30,30,4023329821520382054,3751891425650981652,8906227486521936571,3bcf64a917e3f122584a7011da2e477628614cb07461a278feace0ec50e5ddb1,B3_TSEG
OpenBMI,0,1,selection,30,31,3135860148279360759,385773048244728549,8906227486521936571,c1a9a38208b3ba0ff744218cfde333258b1e08d5c886e3593d85e229b861e90e,B3_TSEG
OpenBMI,0,1,selection,30,32,8659303207070032259,7393481546489110334,8906227486521936571,7cc5bce8126a630ac1be02ad9dd038643e29c4236f99dc61dbbc67be9df49738,B3_TSEG
OpenBMI,0,1,selection,30,33,8283424913480081311,125794396968993772,8906227486521936571,e5832a3f30d5129e0439ccc46508d109cbc9a3bc16f18d6e097880316f7d6c29,B3_TSEG
OpenBMI,0,1,selection,30,34,1451219260996529014,8719118597298685652,8906227486521936571,42fc2d21851dce5ca3a781d8f0d40e3f518b989e3eff89be1cf5a0ff1c6b4a30,B3_TSEG
OpenBMI,0,1,selection,31,0,7137597469878256041,1656199779587899620,8647811451858644588,e0565c2c669ce994018c2b5f41259499849888c4b9eaa4777b11cf1962fb35ae,B3_TSEG
OpenBMI,0,1,selection,31,1,8096952737522272990,69286970828760741,8647811451858644588,114ab9032e5788d92b83e0b3e0556f5b5ac46b92ae040afbdf36e66d35d4c13e,B3_TSEG
OpenBMI,0,1,selection,31,2,887424262823664989,1772868439906526441,8647811451858644588,70db2f94c31f6f4d8d4df8532059dbc33b92793c78f3e4b5bc2b2338a0918425,B3_TSEG
OpenBMI,0,1,selection,31,3,7560714356252905058,4242630068191993925,8647811451858644588,3778e1cb670ca2ee9c34318727956a0514adfd35b1a514e0540d6019d93382e9,B3_TSEG
OpenBMI,0,1,selection,31,4,7704110526293454196,4430428503021515081,8647811451858644588,893d4ad75989c5aff1420389d3a3763b1b33350edb19860b6478373577676795,B3_TSEG
OpenBMI,0,1,selection,31,5,363093441443939870,2199855390910633318,8647811451858644588,9ee55d2270461690243e2bd35e4c61f7ef8a92f7f7753f7d56ce9a93b6b66188,B3_TSEG
OpenBMI,0,1,selection,31,6,2529632149007954408,2062870645075065509,8647811451858644588,c4e566cf663563e44f914648dc89a9b2e0905984856dd2169ca8bbfa5f10b91b,B3_TSEG
OpenBMI,0,1,selection,31,7,7762126269277039402,6827297590482882328,8647811451858644588,b40272199204f158229724ee281dcd745172b866d9477b4624b1dbeef6b2202a,B3_TSEG
OpenBMI,0,1,selection,31,8,9051722470548511927,802918446867187160,8647811451858644588,ed854cd230cc371e824698c2dc4022de53fec4708eb6ba0eeb27b857b6ae0f87,B3_TSEG
OpenBMI,0,1,selection,31,9,1601209210214688865,7274906208089871047,8647811451858644588,5ae56d84811b83e625a4edd55557e168eedc508c1dec0b6ce0f234383e81f425,B3_TSEG
OpenBMI,0,1,selection,31,10,508695251332284285,1984053881574647303,8647811451858644588,ef4aa2530359c4bc3bf3dc476e89acfa8123a734eacdb562b44757c11cbcf7d0,B3_TSEG
OpenBMI,0,1,selection,31,11,7612356974359588494,6963134918475116845,8647811451858644588,f1068159fc0f27e2fef7a74ba771485400fb2a207f424cd965a2f1d1a76ea994,B3_TSEG
OpenBMI,0,1,selection,31,12,4207727146516141693,7702831626954223885,8647811451858644588,cf9ec642759ccb88ac6c7de299b6d02fc9f3547c49e433fdcce30b8c2a7752bc,B3_TSEG
OpenBMI,0,1,selection,31,13,4378218865823913544,1297339641073283102,8647811451858644588,b5c9b7a3847f7d8a6ac5be4d4bd081e30f407255ed59b7cf6149d9e26904aec6,B3_TSEG
OpenBMI,0,1,selection,31,14,4971176944520926516,4046948279139440155,8647811451858644588,48390433abf2bf1f84311131258ff6fcc2609028ea02fa3f009956af841d7493,B3_TSEG
OpenBMI,0,1,selection,31,15,1962013586259842563,3490750249835391859,8647811451858644588,c99b0e9b33bed86d3426320af5e0e704e270a0767ff771ef071043f04b1f4e9d,B3_TSEG
OpenBMI,0,1,selection,31,16,3978730941344773406,4788273384327672509,8647811451858644588,9d510f4f73ef97c53a5b0de96dac2e6f829d8c5d31fb70637a3ab76d9670a862,B3_TSEG
OpenBMI,0,1,selection,31,17,1587320566835804106,1175403839276902921,8647811451858644588,91c03ab92f59d6e3f2de7e827e5e0e4649e6594f490d0d606d655f4d8a9ed490,B3_TSEG
OpenBMI,0,1,selection,31,18,3097840823664542940,6517057026016225707,8647811451858644588,501308e886722b6642d7d523f28187a61122c43a42bcdf351c643aa83abc5532,B3_TSEG
OpenBMI,0,1,selection,31,19,3125209576379249955,7243227630573076923,8647811451858644588,c06497b98b5d431005f5586366d9fa4368e9f027a9827634c530922b76853ec2,B3_TSEG
OpenBMI,0,1,selection,31,20,2909050002373893058,4886638800651081756,8647811451858644588,149059411480f5d8ab33f28bd5e28b03e98481904e5b498ad10be88be8addb7d,B3_TSEG
OpenBMI,0,1,selection,31,21,9205503657351313971,4678855792961991757,8647811451858644588,8bf84bb8d10a0361a7979b185760ee2dd231c19a24bdb0fb4ca1278c37b884ab,B3_TSEG
OpenBMI,0,1,selection,31,22,3984219962267186199,7394832046969906548,8647811451858644588,556664fc3f91609b9d46f7f62d86ba1f4bd3314eb7175f73eba31944f3a58d96,B3_TSEG
OpenBMI,0,1,selection,31,23,6802400571301953844,7454563293440061235,8647811451858644588,a05b112c32abb65d93570ac45e44c72bc3561563bb8610cf23bf29a8790fe884,B3_TSEG
OpenBMI,0,1,selection,31,24,8840694107350289061,8500255101446207876,8647811451858644588,0902fd6b3012a8f7f2f3d9cb268b230452d4c83f29762a961d51a7f4b97dc9aa,B3_TSEG
OpenBMI,0,1,selection,31,25,1802531482938420935,1010662906611845636,8647811451858644588,f11e1eda5894f0b60e8e7fdeef34d0307b761adcbafd8b5a6e519f0e08669f81,B3_TSEG
OpenBMI,0,1,selection,31,26,8927171213199508752,3196814612528102560,8647811451858644588,93b05113cee22ab4e894cc7f8921003a01ce0c16855b1ba0103317d3db11d599,B3_TSEG
OpenBMI,0,1,selection,31,27,8780317660899773890,813445703658505618,8647811451858644588,b5841166ffb8664b6c86c5593c741599fe23db6f0455a18af968b27e82f05c5a,B3_TSEG
OpenBMI,0,1,selection,31,28,1465785909876442901,8594439689995745856,8647811451858644588,508d6993b39a074727f9788f76056ec5c26a938d661364381c12bb706781df00,B3_TSEG
OpenBMI,0,1,selection,31,29,4226495906719436663,5090360200698839060,8647811451858644588,aa217a52f94b80abaee306d41e74f55fa4a4ba47264112c12a31036131a53f11,B3_TSEG
OpenBMI,0,1,selection,31,30,5962887430011927817,6991936739141924817,8647811451858644588,bbe04308621542e9de595785f611fe339f5f3280f6535463c67fecb813b1fbdc,B3_TSEG
OpenBMI,0,1,selection,31,31,1358046105270972644,1879000394416655479,8647811451858644588,1232438a11ac82a0d4ddd2193d5bee84f64b06d12f563e595aeac89705e1448f,B3_TSEG
OpenBMI,0,1,selection,31,32,7632819292401934187,7724938214803564481,8647811451858644588,8fac1cb60a3747bff5b149b0a15080acbefb5d0ed2289393707988da78b4722f,B3_TSEG
OpenBMI,0,1,selection,31,33,762576948368429678,1383268391198077418,8647811451858644588,8df0930dc1044503f226c85a0abe557ff04f416e246e96ddd18b1f5a0039b8ad,B3_TSEG
OpenBMI,0,1,selection,31,34,8758204607321059858,5197873585379721070,8647811451858644588,415e3ed3f19020cbde4b8ebf487f3ba3dfdf2146f0b88a039c312889099c01fa,B3_TSEG
OpenBMI,0,1,selection,32,0,5434962082277719008,8098662251713589665,2581581984529180219,1775e2a1249bcf5f2e4d13b85c376fe5defaf43ef1a3cdc286514f671eed8649,B3_TSEG
OpenBMI,0,1,selection,32,1,723133548920399875,241324955289394907,2581581984529180219,f53bd543813ce8e3dadba85ea6e42e018ac994587c4926f35556eb598a6271ba,B3_TSEG
OpenBMI,0,1,selection,32,2,7242566738232737021,7654794710062728129,2581581984529180219,5675977ed85807809e98ae045fcccaee32dcdca8840bd8de7eddb5c00e709f34,B3_TSEG
OpenBMI,0,1,selection,32,3,8539290244349671198,8959978256187857452,2581581984529180219,a59fa9953494890b7b0827db4e89ce081b989754afad1a660cd59ce9dad4c425,B3_TSEG
OpenBMI,0,1,selection,32,4,7844070092598652429,7893547017228193289,2581581984529180219,cab89b396d01b51b266c8385862fbc65cea7a9a04c984311eb606123e77c6221,B3_TSEG
OpenBMI,0,1,selection,32,5,5731922535299359613,1477725794387199707,2581581984529180219,4916ef6a8faa9f1d140d323a68e6a7005b0754b958870a51795399e8e44d2159,B3_TSEG
OpenBMI,0,1,selection,32,6,1991039718267295455,5692536993528320190,2581581984529180219,65f938c64928d983f743f0feec7ab042c9d229424933d0b4cef5f84eff1d4490,B3_TSEG
OpenBMI,0,1,selection,32,7,2628776529655653845,5425794757125253472,2581581984529180219,8ab878ea80a905a5c88aa85bc31ea3e48928bccbbf6a6b3b4480032a1dfeb7d5,B3_TSEG
OpenBMI,0,1,selection,32,8,7004634893018624630,8177776667010740808,2581581984529180219,2486921bc4cd48f7a6e0e4bc7f88d3cba908d588b21d01990f6a2d6e894a2d76,B3_TSEG
OpenBMI,0,1,selection,32,9,9035503882085437803,2760771007831497764,2581581984529180219,839bbf273340af8369371e9158d7195c5ac2c54dd5dc8bde01adbd57882fc6fd,B3_TSEG
OpenBMI,0,1,selection,32,10,5767059445373717503,8267888254190570222,2581581984529180219,dbda867a26cefc46188b32e59adfb778107e9aa53f587f59244bb066427fd915,B3_TSEG
OpenBMI,0,1,selection,32,11,8300039139705103007,1813256003400439890,2581581984529180219,63e5835ef7511239756d4f63ac0f647008e56ba072912ae54a94f253db4e3d1f,B3_TSEG
OpenBMI,0,1,selection,32,12,3831828736679144332,7002962541694696922,2581581984529180219,75c6aee93a80a3101910fd2377997f3d50a2613ba3f14f6a0cba057be33d6ff1,B3_TSEG
OpenBMI,0,1,selection,32,13,2923271769121881786,6783122791480718254,2581581984529180219,4f0c54260f8ca429136463b16b58ef3b77461598d2ad76b2970c79ff3d590ca7,B3_TSEG
OpenBMI,0,1,selection,32,14,4951098822297506667,4640527177734926409,2581581984529180219,b6391a11d4d5a38b46c91c9587ff4bd000cac288c7430dd34edfc4e805c76d37,B3_TSEG
OpenBMI,0,1,selection,32,15,8755636627456280502,8268621670544952990,2581581984529180219,79718827be12bab82657386967081194a29e8a2fdf444bec50c6d9b87558418c,B3_TSEG
OpenBMI,0,1,selection,32,16,7953995196553562534,1890566041214543511,2581581984529180219,87aa8efb3e7e3fe7dae11b488f3329464cb8ac04381872c62948155b32a68dc8,B3_TSEG
OpenBMI,0,1,selection,32,17,8722013101610567953,759194480967922795,2581581984529180219,44859c222fe4586d5913f17e80a5f68ca6164bc5e4d140a8ddad0155ee3d7d3c,B3_TSEG
OpenBMI,0,1,selection,32,18,4919334899319542904,3925408630530894365,2581581984529180219,d0f719e55b898aecfbdd95cb5b578aaa6ace16cd42c857219937e6ed0edf1408,B3_TSEG
OpenBMI,0,1,selection,32,19,9106333620733869782,8171215048184417571,2581581984529180219,a35272fcd4fc7d2f874392f51304231f98c79f1120f69ff42e27e826adaae4b2,B3_TSEG
OpenBMI,0,1,selection,32,20,1821698575798376838,4545066674655244540,2581581984529180219,516c0c7503d53cdd5f29da833ade0f5afab7850d082ae132f6ddbc3a003805b0,B3_TSEG
OpenBMI,0,1,selection,32,21,970247189113782772,6456568075736941049,2581581984529180219,6dcb5e4568dd3d40cfb84a1c7758bfa034f0b14cbba35c01b5da6c3c547e3783,B3_TSEG
OpenBMI,0,1,selection,32,22,6389787625312814214,8850357773773350951,2581581984529180219,bc3a85e00376e2b7856fbd5424581403464679b6e7b5f8b344db6b65a82e0c45,B3_TSEG
OpenBMI,0,1,selection,32,23,6049928384398918385,5399520409728290934,2581581984529180219,8189172fd4465d70f295294a8ce749bb4b5eb11afb293ce4b3def549de99b502,B3_TSEG
OpenBMI,0,1,selection,32,24,3778097810467847425,1815726906769545932,2581581984529180219,8dab3568a9c694c9650b6cc590e08c75b28751d2540772de0e8b4b28638a867e,B3_TSEG
OpenBMI,0,1,selection,32,25,3470501926639635383,4077899714810312245,2581581984529180219,0d0f49dca41694d51e7b2dfbf0fc7bfec1f91ee8f489b26798f92fd275e96832,B3_TSEG
OpenBMI,0,1,selection,32,26,5659683422921575573,8244058163384685130,2581581984529180219,a186008de5c34e8db50c3322ab236bd47f332e63f294a14bf44dc62d35fbeac8,B3_TSEG
OpenBMI,0,1,selection,32,27,4302415325881251523,5305990413562761530,2581581984529180219,408ae078b0acecc0b962c3983402a3566b8fdd8bdace1a13011c79facc58aa80,B3_TSEG
OpenBMI,0,1,selection,32,28,135490369003409964,6036887754923702139,2581581984529180219,432f2bfce61e588e34506ea7cee6ef9a34f70704b4c27a82e51c919f1c1ab1ce,B3_TSEG
OpenBMI,0,1,selection,32,29,6252684768610499888,2414433808502919283,2581581984529180219,bc23eb398441d0c8f790540de67d138a431c12802e008d4a97f328ac9c9962a3,B3_TSEG
