subject_id,session,trials,BA,macro_F1,task,model,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_mean_std_sha256
25,S2,1980,0.8375757575757576,0.8115003808073116,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
29,S1,1980,0.7860606060606061,0.7541282894736843,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
29,S2,1980,0.8548484848484849,0.8153743018412045,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
36,S1,1980,0.9521212121212121,0.901070710115393,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
36,S2,1980,0.9548484848484848,0.8943417423140578,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
37,S1,1980,0.8621212121212121,0.8091404258222523,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
37,S2,1980,0.9445454545454546,0.9156986983228763,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
39,S1,1980,0.842121212121212,0.7674795091456356,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
39,S2,1980,0.7124242424242424,0.676698491956619,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
42,S1,1980,0.9293939393939394,0.8720978985907016,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
42,S2,1980,0.8418181818181818,0.8205936718495161,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
51,S1,1980,0.8806060606060606,0.8149020892468914,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
51,S2,1980,0.7221212121212122,0.6854256639150402,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
54,S1,1980,0.6727272727272727,0.6441745644401566,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
54,S2,1980,0.6775757575757576,0.6456246235637059,OpenBMI_ERP,TFFormer,4,2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_multiseed_v1/runtime/seed2/checkpoints/OpenBMI_ERP/fold4/selected.pt,bf066662ba07e2de05ea4c6f0636243032d0dc79bb5c780cfcfdf3a8f7891666,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
4,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
4,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
12,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
12,S2,100,0.98,0.9799959983993598,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
13,S1,100,0.96,0.9592079653846772,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
13,S2,100,0.8400000000000001,0.8396238590271892,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
17,S1,100,0.8999999999999999,0.9012508325465312,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
17,S2,100,0.9199999999999999,0.9200715569246567,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
18,S1,100,0.96,0.959891609795263,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
18,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
24,S1,100,0.94,0.9382855706385118,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
24,S2,100,0.9099999999999999,0.9087725426921534,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
25,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
25,S2,100,0.94,0.9394040438160498,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
29,S1,100,0.98,0.9797794117647058,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
29,S2,100,0.96,0.9601137624861265,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
36,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
36,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
37,S1,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
37,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
39,S1,100,0.98,0.979779411764706,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
39,S2,100,0.99,0.9899959983993598,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
42,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
42,S2,100,0.6300000000000001,0.6313190620520388,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
51,S1,100,0.7000000000000001,0.6990843023255814,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
51,S2,100,0.74,0.7451997614788314,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
54,S1,100,0.86,0.8560348583877996,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
54,S2,100,0.8999999999999999,0.900769746970355,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
4,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
4,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
12,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
12,S2,100,0.97,0.9699879951980792,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
13,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
13,S2,100,0.95,0.949955943916028,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
17,S1,100,0.87,0.8686720142602495,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
17,S2,100,0.97,0.9699764521193093,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
18,S1,100,0.97,0.9695252077917911,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
18,S2,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
24,S1,100,0.95,0.949551282051282,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
24,S2,100,0.8799999999999999,0.8774132730015084,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
25,S1,100,1.0,1.0,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
25,S2,100,0.96,0.9601920768307323,OpenBMI_SSVEP,LiteBN,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
